"GeographyCode","QS606EW0001","QS606EW0002","QS606EW0003","QS606EW0004","QS606EW0005","QS606EW0006","QS606EW0007","QS606EW0008","QS606EW0009","QS606EW0010","QS606EW0011","QS606EW0012","QS606EW0013","QS606EW0014","QS606EW0015","QS606EW0016","QS606EW0017","QS606EW0018","QS606EW0019","QS606EW0020","QS606EW0021","QS606EW0022","QS606EW0023","QS606EW0024","QS606EW0025","QS606EW0026","QS606EW0027","QS606EW0028","QS606EW0029","QS606EW0030","QS606EW0031","QS606EW0032","QS606EW0033","QS606EW0034","QS606EW0035","QS606EW0036","QS606EW0037","QS606EW0038","QS606EW0039","QS606EW0040","QS606EW0041","QS606EW0042","QS606EW0043","QS606EW0044","QS606EW0045","QS606EW0046","QS606EW0047","QS606EW0048","QS606EW0049","QS606EW0050","QS606EW0051","QS606EW0052","QS606EW0053","QS606EW0054","QS606EW0055","QS606EW0056","QS606EW0057","QS606EW0058","QS606EW0059","QS606EW0060","QS606EW0061","QS606EW0062","QS606EW0063","QS606EW0064","QS606EW0065","QS606EW0066","QS606EW0067","QS606EW0068","QS606EW0069","QS606EW0070","QS606EW0071","QS606EW0072","QS606EW0073","QS606EW0074","QS606EW0075","QS606EW0076","QS606EW0077","QS606EW0078","QS606EW0079","QS606EW0080","QS606EW0081","QS606EW0082","QS606EW0083","QS606EW0084","QS606EW0085","QS606EW0086","QS606EW0087","QS606EW0088","QS606EW0089","QS606EW0090","QS606EW0091","QS606EW0092","QS606EW0093","QS606EW0094","QS606EW0095","QS606EW0096","QS606EW0097","QS606EW0098","QS606EW0099","QS606EW0100","QS606EW0101","QS606EW0102","QS606EW0103","QS606EW0104","QS606EW0105","QS606EW0106","QS606EW0107","QS606EW0108","QS606EW0109","QS606EW0110","QS606EW0111","QS606EW0112","QS606EW0113","QS606EW0114","QS606EW0115","QS606EW0116","QS606EW0117","QS606EW0118","QS606EW0119","QS606EW0120","QS606EW0121","QS606EW0122","QS606EW0123","QS606EW0124","QS606EW0125"
"E00034008",140,14,10,0,2,0,0,0,0,2,6,4,0,3,0,1,16,6,0,2,4,0,0,5,2,0,3,3,3,2,0,1,0,0,0,1,0,9,2,1,0,1,1,0,1,3,3,0,0,0,0,3,0,0,1,0,1,1,19,16,4,1,7,3,1,3,3,9,0,0,3,0,2,1,0,0,5,2,2,1,1,0,0,1,0,25,18,7,0,11,7,2,3,1,1,16,10,10,0,0,6,4,2,16,8,3,0,3,2,8,5,0,3,16,1,0,1,0,15,3,4,1,0,3,4
"E00034009",65,5,4,0,1,0,0,1,0,0,2,1,0,0,1,0,6,1,0,0,1,0,0,2,1,0,1,0,0,3,0,2,0,1,0,0,0,7,1,1,0,0,2,0,2,2,2,1,0,0,1,1,0,1,0,0,0,0,6,6,3,1,0,2,0,0,0,5,0,0,3,0,3,0,0,0,2,1,1,0,0,0,0,0,0,10,5,1,0,4,5,2,1,1,1,10,8,6,1,1,2,2,0,4,2,0,1,1,0,2,1,0,1,12,4,1,1,2,8,1,4,0,0,1,2
"E00034010",80,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,6,1,0,1,0,0,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,10,8,1,1,4,2,0,2,2,7,2,2,2,1,0,1,0,0,3,3,0,0,0,0,0,0,0,19,12,3,0,9,7,5,2,0,0,13,13,9,2,2,0,0,0,9,6,1,1,3,1,3,2,0,1,12,2,0,2,0,10,1,6,1,1,0,1
"E00034011",193,11,8,0,2,3,0,1,0,1,1,3,0,0,0,3,26,2,0,0,1,1,0,5,1,0,4,10,10,9,0,4,2,2,0,1,0,28,3,2,0,1,4,0,4,2,2,4,2,1,1,15,0,0,7,5,0,3,29,24,3,7,5,8,1,5,5,22,1,1,12,2,1,2,7,0,5,4,1,0,4,0,1,2,1,20,15,4,0,11,5,3,2,0,0,17,11,10,1,0,6,6,0,20,7,0,0,4,3,13,8,1,4,20,3,0,2,1,17,2,4,2,1,5,3
"E00034012",120,8,2,0,0,0,1,0,0,0,1,6,0,2,1,3,4,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,1,1,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13,12,1,4,4,3,0,1,1,16,1,1,4,0,4,0,0,0,4,1,3,0,7,0,0,7,0,24,19,2,0,17,5,2,1,1,1,21,20,17,2,1,1,1,0,12,7,1,1,3,2,5,3,2,0,19,3,0,0,3,16,1,5,3,0,1,6
"E00034013",107,5,5,0,1,1,0,0,0,1,2,0,0,0,0,0,15,0,0,0,0,0,0,7,1,0,6,3,3,5,0,4,1,0,0,0,0,12,2,2,0,0,0,0,0,3,3,1,1,0,0,6,0,0,1,3,0,2,10,7,1,4,2,0,0,3,3,11,0,0,3,0,0,2,1,0,7,3,2,2,1,0,0,1,0,20,17,3,0,14,3,1,1,0,1,9,6,3,2,1,3,2,1,10,4,0,2,0,2,6,5,0,1,15,4,0,1,3,11,1,6,0,1,1,2
"E00034014",87,5,0,0,0,0,0,0,0,0,0,5,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,1,1,0,0,1,1,0,1,1,1,1,0,0,4,0,1,2,1,0,0,9,8,2,2,3,1,0,1,1,5,0,0,2,0,0,0,2,0,2,2,0,0,1,0,0,1,0,8,6,5,0,1,2,0,1,1,0,19,19,18,1,0,0,0,0,9,6,1,0,5,0,3,2,0,1,21,2,0,1,1,19,3,9,2,1,0,4
"E00034015",87,3,1,0,0,0,0,0,0,0,1,2,0,0,0,2,4,1,0,0,0,0,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,1,0,0,1,2,0,0,1,0,0,1,13,9,1,1,2,5,0,4,4,13,2,2,4,0,1,1,2,0,4,3,1,0,3,1,0,2,0,14,13,2,0,11,1,0,1,0,0,12,11,11,0,0,1,1,0,10,2,0,0,2,0,8,8,0,0,14,1,0,0,1,13,3,5,2,0,0,3
"E00034016",79,6,6,0,1,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,2,2,0,0,0,2,2,0,0,1,0,0,1,0,0,0,8,5,0,3,0,2,0,3,3,7,0,0,2,1,1,0,0,0,2,0,2,0,3,0,0,3,0,14,12,3,0,9,2,0,0,1,1,10,10,9,0,1,0,0,0,11,1,0,0,0,1,10,9,1,0,16,2,0,0,2,14,0,7,1,0,4,2
"E00034017",159,9,8,1,2,0,0,0,0,0,5,1,0,0,1,0,15,1,0,0,1,0,0,3,0,1,2,5,5,6,0,1,1,3,0,1,0,15,1,1,0,0,4,1,3,2,2,2,1,1,0,6,0,0,0,2,0,4,18,12,3,1,5,3,0,6,6,18,2,2,9,1,2,2,3,1,3,3,0,0,4,0,0,3,1,24,19,7,0,12,5,4,1,0,0,20,15,15,0,0,5,4,1,16,4,2,1,1,0,12,11,1,0,24,1,0,0,1,23,2,5,7,0,2,7
"E00034019",117,10,8,0,0,1,1,0,0,1,5,2,0,0,1,1,13,2,0,0,2,0,0,3,0,0,3,2,2,6,0,3,1,1,0,1,0,6,1,0,1,0,3,0,3,0,0,0,0,0,0,2,0,0,0,1,0,1,23,19,8,3,2,4,2,4,4,13,0,0,7,0,0,3,4,0,2,2,0,0,4,0,0,4,0,10,7,2,0,5,3,0,2,1,0,14,10,6,4,0,4,3,1,13,7,1,1,1,4,6,6,0,0,15,0,0,0,0,15,3,4,0,0,1,7
"E00034020",156,10,7,0,1,3,1,0,0,1,1,3,0,0,0,3,23,5,1,3,1,0,0,9,0,2,7,8,8,1,0,0,0,1,0,0,0,16,1,1,0,0,5,1,4,2,2,1,1,0,0,7,0,0,1,4,0,2,29,23,9,2,2,6,4,6,6,10,0,0,4,2,0,0,2,0,1,1,0,0,5,1,0,4,0,26,22,12,0,10,4,2,1,1,0,10,10,9,1,0,0,0,0,15,4,2,1,0,1,11,7,3,1,17,2,0,0,2,15,1,7,0,1,4,2
"E00034021",143,8,7,0,2,2,2,0,0,0,1,1,0,0,0,1,16,2,0,0,2,0,0,5,0,1,4,5,5,4,1,0,2,1,0,0,0,18,4,1,0,3,3,0,3,3,3,0,0,0,0,8,1,0,2,3,0,2,21,16,2,7,4,2,1,5,5,12,0,0,3,0,0,0,3,0,8,7,0,1,1,0,0,1,0,18,13,3,0,10,5,3,1,0,1,18,12,8,3,1,6,6,0,12,4,1,1,1,1,8,4,3,1,20,3,1,2,0,17,1,4,1,0,2,9
"E00034022",159,13,6,0,1,1,0,3,0,0,1,7,0,3,1,3,28,9,0,1,8,0,0,10,0,0,10,5,5,4,2,1,1,0,0,0,0,17,3,2,0,1,2,1,1,5,5,1,0,1,0,6,0,0,2,1,1,2,21,14,6,2,3,3,0,7,7,13,0,0,5,0,3,0,2,0,4,3,1,0,4,0,0,3,1,23,22,8,0,14,1,0,1,0,0,18,10,9,1,0,8,8,0,12,6,0,1,2,3,6,5,1,0,14,2,0,1,1,12,2,1,2,0,0,7
"E00034023",84,10,5,0,4,0,0,0,0,0,1,5,0,5,0,0,6,0,0,0,0,0,0,4,0,1,3,1,1,1,0,0,0,1,0,0,0,6,1,0,1,0,0,0,0,3,3,0,0,0,0,2,0,0,1,1,0,0,14,11,4,3,0,4,0,3,3,15,1,1,1,0,0,0,1,0,11,11,0,0,2,0,0,2,0,11,11,4,1,6,0,0,0,0,0,4,4,3,0,1,0,0,0,10,4,1,0,2,1,6,6,0,0,8,0,0,0,0,8,1,2,2,1,0,2
"E00034024",129,9,7,0,0,1,0,1,0,4,1,2,0,0,0,2,19,5,0,1,4,0,0,12,2,4,6,0,0,2,1,1,0,0,0,0,0,13,2,0,0,2,5,0,5,0,0,0,0,0,0,6,0,0,1,2,0,3,11,11,3,1,3,4,0,0,0,12,1,1,0,0,0,0,0,0,3,2,1,0,8,0,0,8,0,17,13,1,0,12,4,1,3,0,0,13,11,9,1,1,2,2,0,15,6,2,1,3,0,9,7,1,1,20,0,0,0,0,20,1,8,5,2,2,2
"E00034025",107,7,4,0,0,0,0,0,1,1,2,3,0,1,1,1,8,1,0,0,1,0,0,3,1,0,2,2,2,2,1,0,0,1,0,0,0,11,4,2,0,2,2,0,2,3,3,0,0,0,0,2,0,0,0,0,0,2,12,9,2,3,1,3,0,3,3,8,1,1,1,0,1,0,0,0,4,3,1,0,2,0,0,2,0,9,6,0,0,6,3,0,2,1,0,19,10,10,0,0,9,5,4,11,4,1,0,1,2,7,5,2,0,22,3,0,3,0,19,1,6,1,0,2,9
"E00034026",129,8,4,0,1,0,0,0,0,0,3,4,0,2,1,1,13,3,1,0,2,0,0,6,0,1,5,3,3,1,0,0,0,1,0,0,0,12,3,3,0,0,2,1,1,1,1,1,1,0,0,5,0,0,3,1,0,1,26,22,8,4,3,7,0,4,4,10,0,0,5,2,2,1,0,0,3,2,1,0,2,0,0,2,0,16,14,4,0,10,2,2,0,0,0,14,12,10,2,0,2,2,0,9,4,0,1,2,1,5,3,2,0,21,2,0,2,0,19,2,7,4,0,1,5
"E00034027",95,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,23,5,3,1,0,0,1,6,1,2,3,7,7,5,0,2,0,3,0,0,0,9,0,0,0,0,1,1,0,3,3,2,1,1,0,3,0,0,1,1,0,1,17,11,4,3,4,0,0,6,6,11,0,0,7,1,1,2,3,0,1,0,1,0,3,0,0,3,0,10,7,2,0,5,3,0,1,0,2,5,3,2,1,0,2,2,0,5,1,1,0,0,0,4,3,1,0,14,1,0,1,0,13,1,4,0,1,1,6
"E00034028",150,7,3,0,0,0,0,1,0,1,1,4,0,2,0,2,16,3,0,1,2,0,0,9,1,0,8,3,3,1,0,1,0,0,0,0,0,18,6,1,0,5,7,0,7,0,0,0,0,0,0,5,0,0,2,2,0,1,19,15,5,4,3,3,0,4,4,21,0,0,8,0,2,1,4,1,5,5,0,0,8,0,0,8,0,17,15,3,0,12,2,0,2,0,0,15,10,7,1,2,5,5,0,15,3,1,1,0,1,12,8,4,0,22,7,1,0,6,15,0,3,1,1,2,8
"E00034029",161,18,8,0,1,2,0,2,1,1,1,10,0,5,1,4,16,7,2,1,4,0,0,6,0,2,4,0,0,3,0,0,0,2,0,0,1,16,3,1,0,2,1,0,1,5,5,2,2,0,0,5,0,1,3,1,0,0,23,19,2,8,4,4,1,4,4,13,1,1,6,0,0,4,2,0,2,2,0,0,4,0,0,4,0,17,14,5,0,9,3,0,2,0,1,14,10,8,1,1,4,2,2,24,8,1,0,3,4,16,12,4,0,20,1,0,0,1,19,2,9,0,0,2,6
"E00034030",108,5,5,0,1,0,1,1,0,1,1,0,0,0,0,0,17,4,2,0,1,1,0,8,3,0,5,2,2,3,0,1,2,0,0,0,0,16,2,2,0,0,4,1,3,3,3,1,1,0,0,6,0,0,4,2,0,0,11,7,1,5,1,0,0,4,4,11,1,1,3,0,0,0,3,0,3,3,0,0,4,0,0,4,0,13,11,2,0,9,2,1,1,0,0,14,9,8,0,1,5,5,0,5,1,0,0,1,0,4,3,0,1,16,0,0,0,0,16,2,3,4,0,1,6
"E00034031",105,9,5,1,0,2,0,2,0,0,0,4,0,1,0,3,21,1,1,0,0,0,0,9,2,1,6,6,6,5,1,1,1,0,1,1,0,18,4,3,1,0,3,0,3,6,6,2,0,1,1,3,0,0,1,1,0,1,12,10,1,4,3,1,1,2,2,14,2,2,5,1,2,1,1,0,3,2,1,0,4,0,0,4,0,9,7,4,0,3,2,0,1,0,1,7,6,3,2,1,1,1,0,6,2,1,0,1,0,4,4,0,0,9,1,0,0,1,8,0,4,0,0,1,3
"E00034032",164,11,6,1,2,0,0,1,0,1,1,5,0,0,0,5,25,8,2,1,3,2,0,2,0,0,2,11,11,4,0,2,2,0,0,0,0,21,1,0,0,1,5,2,3,2,2,1,0,1,0,12,1,1,3,2,0,5,30,26,8,4,4,9,1,4,4,16,1,1,4,0,0,1,3,0,9,7,2,0,2,0,0,2,0,15,12,8,0,4,3,1,2,0,0,19,14,11,2,1,5,5,0,11,5,1,2,0,2,6,6,0,0,16,1,0,0,1,15,2,1,5,0,1,6
"E00034033",129,11,7,0,1,0,0,2,0,2,2,4,0,1,0,3,18,5,2,1,2,0,0,2,0,0,2,8,8,3,0,2,0,1,0,0,0,11,1,0,0,1,3,0,3,1,1,1,0,0,1,5,1,0,2,1,0,1,25,19,1,7,4,7,0,6,6,13,0,0,5,0,1,0,3,1,5,5,0,0,3,0,0,3,0,13,12,4,0,8,1,0,0,1,0,15,12,9,2,1,3,3,0,6,2,1,1,0,0,4,3,1,0,17,2,0,2,0,15,2,3,4,0,1,5
"E00034034",153,15,8,0,2,2,2,0,0,1,1,7,0,3,0,4,28,6,3,0,2,0,1,6,0,1,5,5,5,11,2,1,1,3,1,1,2,9,0,0,0,0,3,1,2,2,2,0,0,0,0,4,0,0,1,1,0,2,23,19,3,4,5,7,0,4,4,13,1,1,4,0,3,1,0,0,6,3,3,0,2,0,0,2,0,19,15,4,0,11,4,0,2,2,0,13,10,10,0,0,3,3,0,8,4,2,1,0,1,4,3,0,1,25,4,0,1,3,21,2,3,1,0,1,14
"E00034035",138,6,4,0,0,1,1,0,0,1,1,2,0,0,0,2,15,4,1,0,2,1,0,4,0,0,4,1,1,6,1,1,2,2,0,0,0,9,0,0,0,0,2,0,2,3,3,0,0,0,0,4,0,0,1,2,0,1,30,27,6,10,6,5,0,3,3,12,0,0,3,1,0,1,1,0,7,5,2,0,2,0,1,1,0,14,13,6,0,7,1,1,0,0,0,12,10,8,2,0,2,1,1,10,3,0,2,0,1,7,5,2,0,30,5,0,3,2,25,3,10,1,1,6,4
"E00034036",157,15,8,0,2,0,0,2,0,1,3,7,0,2,0,5,18,3,0,0,3,0,0,8,0,0,8,2,2,5,1,1,1,1,1,0,0,15,6,4,0,2,0,0,0,3,3,2,1,1,0,4,0,1,1,1,0,1,29,23,4,7,5,6,1,6,6,19,0,0,5,0,0,2,3,0,10,3,5,2,4,1,0,2,1,16,12,4,0,8,4,1,2,1,0,18,11,8,3,0,7,5,2,12,5,1,1,2,1,7,6,0,1,15,1,0,0,1,14,0,4,4,1,0,5
"E00034037",156,5,1,0,0,0,0,0,0,0,1,4,0,3,0,1,26,5,0,1,4,0,0,13,2,0,11,5,5,3,0,2,1,0,0,0,0,15,2,2,0,0,1,0,1,1,1,3,2,1,0,8,0,0,2,1,0,5,33,26,6,8,4,7,1,7,7,16,0,0,5,1,2,0,2,0,7,5,2,0,4,0,2,2,0,19,16,5,0,11,3,1,2,0,0,15,14,11,2,1,1,1,0,12,4,0,1,2,1,8,7,1,0,15,1,0,0,1,14,2,4,2,2,0,4
"E00034038",173,12,8,0,1,0,1,0,1,0,5,4,0,1,0,3,23,4,0,1,3,0,0,5,0,0,5,11,11,3,0,0,0,2,0,1,0,23,3,1,1,1,8,2,6,2,2,0,0,0,0,10,0,0,2,3,0,5,18,15,6,5,4,0,0,3,3,25,0,0,8,0,2,5,1,0,14,12,1,1,3,0,0,3,0,24,17,4,0,13,7,4,3,0,0,10,7,7,0,0,3,3,0,10,3,0,0,1,2,7,5,0,2,28,4,0,3,1,24,2,9,3,3,0,7
"E00034039",128,8,4,0,1,1,0,0,0,1,1,4,0,0,1,3,31,7,1,4,2,0,0,11,2,0,9,2,2,11,1,3,2,3,0,2,0,12,3,1,1,1,3,0,3,2,2,3,2,0,1,1,0,0,0,0,0,1,24,15,5,0,8,1,1,9,9,12,1,1,4,0,0,0,4,0,4,3,1,0,3,0,1,1,1,13,12,2,0,10,1,0,1,0,0,10,9,9,0,0,1,1,0,8,4,1,0,1,2,4,3,1,0,10,0,0,0,0,10,3,4,0,0,1,2
"E00034040",133,7,3,0,1,0,0,0,0,0,2,4,0,3,1,0,13,4,0,1,3,0,0,4,0,0,4,5,5,0,0,0,0,0,0,0,0,17,1,0,0,1,2,0,2,3,3,2,2,0,0,9,0,0,2,4,0,3,20,18,7,4,6,1,0,2,2,19,1,1,11,0,3,1,7,0,3,2,1,0,4,1,0,3,0,10,8,2,0,6,2,0,2,0,0,16,10,8,2,0,6,5,1,13,4,1,1,2,0,9,9,0,0,18,0,0,0,0,18,2,3,3,0,3,7
"E00034041",141,13,7,0,2,0,1,1,1,2,0,6,0,1,1,4,20,2,0,1,0,0,1,6,1,0,5,6,6,6,1,1,1,2,0,0,1,15,5,3,0,2,0,0,0,2,2,2,0,0,2,6,0,0,2,2,0,2,27,21,5,8,1,6,1,6,6,12,0,0,3,0,2,0,1,0,6,2,3,1,3,0,1,2,0,15,13,7,0,6,2,1,1,0,0,17,16,15,1,0,1,1,0,12,4,0,1,0,3,8,8,0,0,10,0,0,0,0,10,2,2,1,1,1,3
"E00034042",147,9,4,0,0,0,2,0,0,1,1,5,0,4,0,1,16,4,1,1,2,0,0,4,1,0,3,3,3,5,0,2,0,3,0,0,0,21,2,2,0,0,1,0,1,3,3,5,1,3,1,10,0,0,1,5,0,4,27,21,10,6,0,5,0,6,6,18,2,2,4,1,1,1,1,0,5,4,1,0,7,0,1,6,0,14,11,3,0,8,3,2,1,0,0,13,9,9,0,0,4,4,0,12,5,0,1,2,2,7,6,1,0,17,0,0,0,0,17,0,6,2,1,4,4
"E00034043",127,9,4,0,1,1,0,0,0,1,1,5,0,0,1,4,17,1,0,0,1,0,0,7,2,0,5,5,5,4,0,1,1,2,0,0,0,12,6,4,1,1,2,1,1,2,2,0,0,0,0,2,1,0,0,0,0,1,13,8,2,4,0,2,0,5,5,11,0,0,3,0,1,0,1,1,5,3,2,0,3,0,0,3,0,18,13,6,0,7,5,0,1,2,2,11,8,8,0,0,3,1,2,17,7,2,3,0,2,10,10,0,0,19,2,0,1,1,17,1,4,3,2,0,7
"E00034044",145,14,9,0,1,2,0,1,0,0,5,5,0,0,1,4,17,4,0,1,3,0,0,8,0,0,8,2,2,3,0,1,0,1,0,0,1,14,1,0,0,1,1,1,0,5,5,1,1,0,0,6,0,2,2,1,0,1,19,13,3,1,5,4,0,6,6,17,1,1,7,0,1,2,4,0,2,1,1,0,7,0,2,5,0,19,15,8,0,7,4,0,3,1,0,18,15,13,1,1,3,1,2,7,3,0,3,0,0,4,4,0,0,20,2,0,0,2,18,3,4,4,0,2,5
"E00034045",132,4,3,0,0,1,0,0,0,0,2,1,0,0,1,0,19,4,2,1,1,0,0,10,1,1,8,2,2,3,0,1,1,1,0,0,0,11,1,1,0,0,1,0,1,0,0,1,1,0,0,8,0,0,5,1,0,2,24,17,3,6,3,5,0,7,7,6,0,0,1,0,1,0,0,0,5,2,3,0,0,0,0,0,0,19,16,5,0,11,3,2,0,0,1,12,11,11,0,0,1,1,0,10,4,0,0,2,2,6,5,0,1,27,4,0,3,1,23,4,7,1,0,4,7
"E00034046",110,9,5,0,2,0,2,1,0,0,0,4,0,4,0,0,19,2,0,2,0,0,0,7,1,0,6,8,8,2,0,1,0,0,0,1,0,14,2,1,0,1,0,0,0,2,2,1,1,0,0,9,0,1,3,3,0,2,13,9,1,5,1,1,1,4,4,8,0,0,3,0,0,1,1,1,3,3,0,0,2,0,0,2,0,13,10,6,0,4,3,2,1,0,0,13,12,9,0,3,1,1,0,6,2,0,1,0,1,4,2,1,1,15,3,0,1,2,12,1,2,2,0,1,6
"E00034047",117,13,11,0,2,3,0,2,0,2,2,2,0,0,0,2,22,2,0,1,1,0,0,10,0,1,9,8,8,2,0,1,0,1,0,0,0,12,3,2,0,1,5,2,3,0,0,0,0,0,0,4,0,0,3,1,0,0,14,9,4,2,1,0,2,5,5,15,0,0,8,0,4,3,1,0,4,2,2,0,3,0,1,2,0,11,10,1,0,9,1,1,0,0,0,12,12,10,0,2,0,0,0,9,3,2,0,0,1,6,6,0,0,9,3,0,1,2,6,0,1,3,0,1,1
"E00034048",123,5,3,0,1,0,0,1,0,0,1,2,0,1,0,1,17,1,0,1,0,0,0,4,0,0,4,6,6,6,1,1,0,1,0,3,0,10,0,0,0,0,4,2,2,1,1,2,1,1,0,3,0,0,0,0,0,3,22,15,4,3,4,4,0,7,7,18,0,0,6,0,1,0,5,0,6,2,4,0,6,0,2,3,1,9,9,1,0,8,0,0,0,0,0,12,12,10,1,1,0,0,0,12,2,1,0,1,0,10,9,0,1,18,0,0,0,0,18,1,9,1,1,0,6
"E00034049",131,8,6,0,0,2,1,1,0,1,1,2,0,1,1,0,21,6,1,1,4,0,0,10,1,0,9,5,5,0,0,0,0,0,0,0,0,19,3,0,0,3,4,1,3,2,2,0,0,0,0,10,0,1,3,3,0,3,23,16,4,6,1,4,1,7,7,13,0,0,8,2,3,2,1,0,3,3,0,0,2,0,0,1,1,9,5,1,0,4,4,2,0,1,1,9,6,5,0,1,3,1,2,8,4,1,2,0,1,4,3,1,0,21,2,0,0,2,19,0,6,6,0,2,5
"E00034050",159,5,5,0,0,1,0,1,0,0,3,0,0,0,0,0,24,5,0,2,3,0,0,8,1,0,7,6,6,5,0,1,1,1,0,1,1,16,5,2,0,3,3,0,3,1,1,0,0,0,0,7,0,1,0,3,0,3,25,19,6,6,2,4,1,6,6,19,1,1,6,2,0,1,3,0,6,6,0,0,6,0,3,3,0,18,14,4,0,10,4,0,2,1,1,17,11,8,0,3,6,6,0,8,4,1,2,0,1,4,3,1,0,27,5,0,3,2,22,3,6,3,0,2,8
"E00034051",107,6,3,0,1,1,0,0,0,1,0,3,0,0,0,3,11,1,0,1,0,0,0,6,0,0,6,1,1,3,0,0,0,3,0,0,0,12,2,2,0,0,2,0,2,1,1,2,2,0,0,5,0,0,0,3,0,2,25,18,3,4,7,4,0,7,7,8,1,1,2,0,1,0,0,1,5,3,2,0,0,0,0,0,0,19,17,6,1,10,2,1,0,1,0,9,8,6,1,1,1,0,1,6,4,2,0,2,0,2,2,0,0,11,3,1,1,1,8,2,2,0,0,2,2
"E00034052",134,12,5,0,0,1,0,1,0,1,2,7,0,1,1,5,22,3,1,0,2,0,0,13,0,0,13,4,4,2,0,0,0,1,1,0,0,12,2,1,0,1,1,0,1,1,1,2,0,2,0,6,0,0,2,3,0,1,19,16,6,3,4,3,0,3,3,11,0,0,2,1,1,0,0,0,2,1,1,0,7,0,0,7,0,16,13,2,0,11,3,0,3,0,0,12,7,5,2,0,5,4,1,16,11,2,1,5,3,5,4,1,0,14,2,0,1,1,12,0,6,1,0,1,4
"E00034053",154,13,6,0,2,1,0,1,0,0,2,7,0,2,0,5,16,0,0,0,0,0,0,9,1,1,7,5,5,2,1,1,0,0,0,0,0,18,5,3,1,1,1,0,1,3,3,2,0,0,2,7,1,0,0,2,0,4,16,12,3,5,2,1,1,4,4,12,0,0,7,0,1,0,6,0,2,2,0,0,3,1,0,2,0,22,20,6,0,14,2,0,1,1,0,19,15,12,3,0,4,4,0,12,2,0,0,1,1,10,9,0,1,26,2,0,2,0,24,2,6,4,4,3,5
"E00034054",145,7,6,0,2,1,0,0,0,1,2,1,0,0,0,1,19,6,1,0,4,1,0,6,0,0,6,1,1,6,1,2,1,2,0,0,0,20,4,2,0,2,3,0,3,2,2,0,0,0,0,11,0,1,1,8,0,1,19,16,6,0,3,6,1,3,3,15,0,0,6,1,0,2,3,0,4,4,0,0,5,0,1,4,0,18,16,5,0,11,2,0,0,1,1,16,13,11,1,1,3,3,0,9,7,4,0,1,2,2,2,0,0,22,3,0,0,3,19,3,6,2,0,3,5
"E00034055",158,10,4,0,1,0,0,0,0,1,2,6,0,3,0,3,27,3,1,0,2,0,0,14,3,0,11,6,6,4,2,1,1,0,0,0,0,19,3,2,0,1,1,0,1,5,5,6,4,1,1,4,0,0,3,1,0,0,19,16,7,4,1,3,1,3,3,20,1,1,4,0,0,1,3,0,8,5,3,0,7,0,0,7,0,23,15,3,0,12,8,2,4,2,0,12,9,9,0,0,3,2,1,3,2,1,0,0,1,1,1,0,0,25,2,0,1,1,23,0,4,1,5,1,12
"E00034056",97,4,4,0,0,0,1,0,0,0,3,0,0,0,0,0,11,1,1,0,0,0,0,4,0,0,4,4,4,2,0,0,1,1,0,0,0,11,2,2,0,0,2,1,1,3,3,0,0,0,0,4,0,0,2,0,0,2,10,9,2,2,3,2,0,1,1,15,0,0,4,0,1,1,2,0,3,3,0,0,8,0,0,8,0,20,16,2,0,14,4,2,1,1,0,9,8,6,1,1,1,1,0,4,1,0,0,0,1,3,3,0,0,13,1,0,1,0,12,2,0,3,0,0,7
"E00034057",94,6,4,0,1,1,0,0,0,0,2,2,0,0,1,1,6,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,0,6,3,2,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,17,12,1,3,5,3,0,5,5,13,1,1,3,0,0,1,2,0,4,3,1,0,5,0,1,4,0,12,8,2,0,6,4,0,2,2,0,8,7,7,0,0,1,0,1,10,5,4,0,1,0,5,4,1,0,16,4,0,4,0,12,0,4,4,3,0,1
"E00034058",106,4,1,0,0,1,0,0,0,0,0,3,0,0,0,3,7,1,0,0,1,0,0,3,1,0,2,0,0,3,0,1,0,2,0,0,0,9,1,1,0,0,4,1,3,1,1,0,0,0,0,3,0,0,1,1,0,1,8,7,0,2,4,1,0,1,1,11,1,1,2,0,0,1,0,1,5,3,1,1,3,1,0,1,1,21,17,4,0,13,4,3,0,1,0,19,15,12,3,0,4,1,3,7,3,1,0,1,1,4,2,2,0,20,4,0,4,0,16,1,4,4,0,0,7
