"GeographyCode","QS103EW0001","QS103EW0002","QS103EW0003","QS103EW0004","QS103EW0005","QS103EW0006","QS103EW0007","QS103EW0008","QS103EW0009","QS103EW0010","QS103EW0011","QS103EW0012","QS103EW0013","QS103EW0014","QS103EW0015","QS103EW0016","QS103EW0017","QS103EW0018","QS103EW0019","QS103EW0020","QS103EW0021","QS103EW0022","QS103EW0023","QS103EW0024","QS103EW0025","QS103EW0026","QS103EW0027","QS103EW0028","QS103EW0029","QS103EW0030","QS103EW0031","QS103EW0032","QS103EW0033","QS103EW0034","QS103EW0035","QS103EW0036","QS103EW0037","QS103EW0038","QS103EW0039","QS103EW0040","QS103EW0041","QS103EW0042","QS103EW0043","QS103EW0044","QS103EW0045","QS103EW0046","QS103EW0047","QS103EW0048","QS103EW0049","QS103EW0050","QS103EW0051","QS103EW0052","QS103EW0053","QS103EW0054","QS103EW0055","QS103EW0056","QS103EW0057","QS103EW0058","QS103EW0059","QS103EW0060","QS103EW0061","QS103EW0062","QS103EW0063","QS103EW0064","QS103EW0065","QS103EW0066","QS103EW0067","QS103EW0068","QS103EW0069","QS103EW0070","QS103EW0071","QS103EW0072","QS103EW0073","QS103EW0074","QS103EW0075","QS103EW0076","QS103EW0077","QS103EW0078","QS103EW0079","QS103EW0080","QS103EW0081","QS103EW0082","QS103EW0083","QS103EW0084","QS103EW0085","QS103EW0086","QS103EW0087","QS103EW0088","QS103EW0089","QS103EW0090","QS103EW0091","QS103EW0092","QS103EW0093","QS103EW0094","QS103EW0095","QS103EW0096","QS103EW0097","QS103EW0098","QS103EW0099","QS103EW0100","QS103EW0101","QS103EW0102"
"E00033983",233,4,8,1,4,2,4,1,3,0,2,2,1,6,3,2,5,6,3,6,2,2,7,13,4,3,2,5,7,5,5,2,2,2,1,4,5,8,6,3,6,4,7,4,1,2,3,3,3,1,3,7,4,1,3,4,0,1,2,1,2,0,0,1,1,1,2,2,3,0,1,1,0,1,1,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033984",235,3,3,1,3,0,3,1,1,3,2,2,3,1,2,5,4,1,2,3,2,2,3,6,2,2,6,7,4,4,1,5,1,4,2,2,5,3,3,1,1,3,1,1,1,2,6,9,6,3,2,6,1,3,4,7,2,2,3,7,2,4,5,0,5,4,5,1,2,3,5,2,3,3,3,3,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00033985",206,6,5,3,3,2,3,3,2,0,2,2,1,3,1,3,2,4,3,4,4,5,5,1,5,2,5,7,4,3,3,0,0,2,5,4,1,0,1,4,1,3,4,4,3,3,3,3,7,1,2,3,4,1,4,1,4,2,3,0,1,3,3,2,1,2,1,1,0,0,2,0,1,4,1,1,1,3,1,0,1,0,1,0,1,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
"E00033986",266,5,6,0,2,3,1,2,5,4,3,5,5,5,2,2,5,2,4,5,3,1,1,1,2,0,4,3,2,6,3,4,3,2,3,4,5,5,2,1,3,3,8,3,3,3,2,5,1,6,3,7,2,3,3,3,5,4,4,5,6,5,2,5,2,3,7,1,3,3,1,4,1,1,2,1,3,3,2,3,1,2,1,1,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"E00033987",260,4,3,4,4,0,3,3,5,2,1,6,5,0,4,1,1,2,4,0,2,6,12,4,1,10,4,6,3,2,2,6,13,4,6,2,3,3,4,4,5,5,5,1,3,2,4,4,6,1,4,5,1,2,6,5,4,6,0,0,2,2,1,0,3,1,1,3,4,7,1,2,1,1,4,1,3,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033988",246,6,7,3,1,2,4,1,2,0,1,2,3,0,2,2,5,1,5,3,4,3,3,3,4,5,2,1,6,5,8,7,5,1,7,3,6,2,1,1,5,4,4,3,3,5,2,2,4,3,6,4,6,1,3,2,8,3,7,3,6,5,0,2,4,2,3,2,3,0,0,0,0,1,0,1,1,2,0,4,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00033989",229,4,7,0,5,6,1,1,2,3,2,2,1,0,3,0,2,2,0,4,2,3,4,4,5,2,5,9,7,6,6,8,6,4,0,3,2,5,4,3,4,4,3,3,3,1,7,2,2,2,4,5,2,2,3,4,5,0,2,2,2,1,6,4,3,1,1,1,3,1,0,2,1,0,4,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00033990",314,9,4,11,8,6,3,6,5,2,6,1,6,0,3,3,6,2,4,5,4,4,9,5,4,3,3,7,6,9,4,6,10,8,7,4,3,4,4,0,2,1,6,3,5,6,4,6,3,2,3,3,3,5,8,5,7,2,3,4,6,4,4,1,4,2,2,1,0,1,0,2,0,0,0,2,0,0,2,0,1,1,1,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
"E00033991",289,5,7,4,1,6,1,2,2,3,9,3,3,6,2,3,5,4,3,1,8,1,4,4,3,9,5,5,6,5,6,8,7,2,1,5,2,6,4,4,4,5,2,1,3,6,2,4,7,5,1,3,3,7,4,2,8,2,2,1,2,3,1,1,2,3,4,2,4,3,3,2,1,1,1,1,3,2,2,0,1,1,2,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033992",264,1,2,3,0,1,0,3,0,1,3,1,5,2,3,4,6,2,6,3,7,1,2,4,4,2,4,2,1,4,1,2,4,3,1,0,1,4,0,1,1,6,3,10,5,10,5,2,7,5,6,1,3,5,2,2,2,1,5,2,7,5,6,1,2,6,3,1,3,1,6,6,7,4,4,5,2,4,2,3,3,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00033993",418,6,10,4,9,3,6,5,2,6,4,8,7,4,2,4,6,5,6,4,6,2,3,6,8,3,7,10,5,11,8,7,10,5,6,4,3,3,4,6,8,3,6,10,9,6,7,3,12,6,7,4,7,0,9,6,5,2,4,6,5,4,2,4,5,2,4,0,2,6,4,2,7,3,1,2,3,5,2,1,1,2,0,1,1,0,3,0,1,3,1,0,1,0,1,1,0,0,0,0,0,0
"E00033994",376,7,16,9,5,5,5,11,4,4,4,5,8,6,6,8,9,4,4,8,7,5,6,9,11,8,7,7,5,3,5,7,6,4,3,7,1,4,2,4,4,2,5,5,9,9,8,4,8,7,1,4,4,4,1,1,4,6,1,1,4,4,3,4,7,5,1,2,2,2,1,3,1,2,1,1,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033995",252,5,5,1,3,2,4,2,2,2,3,2,4,3,2,1,2,4,2,5,2,6,3,2,3,4,3,2,6,4,2,2,5,3,2,6,4,1,3,2,4,1,4,3,3,5,5,2,2,3,3,1,5,5,1,3,2,5,3,7,7,4,3,3,3,11,4,4,6,2,0,1,3,6,4,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033996",297,4,3,4,6,1,8,2,1,4,3,3,3,5,5,6,6,0,2,7,2,4,8,2,4,6,4,8,2,1,3,0,9,5,2,1,2,0,2,6,3,4,4,4,10,6,5,5,5,3,4,7,1,5,3,1,4,3,3,12,6,3,2,9,10,6,4,3,5,1,2,3,1,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033997",341,4,4,7,6,6,7,1,5,10,0,4,6,2,5,2,4,7,8,4,2,7,4,5,1,3,5,2,1,3,7,4,5,5,4,2,6,5,8,7,5,4,8,13,6,14,4,8,3,3,4,9,3,6,4,2,4,2,4,2,3,3,3,3,6,0,4,4,6,3,0,1,1,3,2,0,0,1,2,2,1,0,0,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00033998",293,2,4,4,3,10,4,5,3,3,3,3,2,5,0,6,7,2,6,6,6,4,5,4,7,3,3,2,3,5,2,1,1,5,6,7,0,1,3,3,2,6,6,4,5,3,3,5,8,6,6,2,2,0,5,5,1,3,3,3,2,1,3,3,2,3,0,2,7,3,6,2,7,2,3,3,4,1,2,4,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00033999",290,0,1,3,4,3,7,4,4,4,3,6,5,5,4,4,8,3,8,10,7,2,6,6,3,5,2,6,3,4,2,4,3,0,1,3,5,1,2,4,5,8,1,7,5,8,8,1,5,9,3,3,3,2,1,5,4,1,1,0,3,2,4,1,2,7,4,4,5,1,2,5,3,1,1,0,0,2,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034000",295,2,1,4,4,3,3,3,3,1,6,5,4,8,4,10,4,3,7,4,4,8,3,1,3,2,0,6,0,4,2,4,2,3,1,3,3,0,3,1,3,7,5,4,7,2,6,6,10,5,4,2,3,5,2,1,1,3,1,3,2,2,8,7,4,9,0,4,2,2,5,6,6,4,2,2,4,2,4,2,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00034001",349,3,4,5,1,3,3,2,1,1,4,0,6,5,4,4,7,2,3,2,4,3,1,3,5,6,12,9,7,10,3,2,4,2,1,4,7,5,3,2,8,4,5,7,5,5,4,5,4,3,2,5,5,2,6,3,3,2,4,3,2,2,0,3,2,0,1,4,3,2,2,4,4,6,7,3,6,3,0,9,9,2,2,4,2,3,10,6,0,1,0,1,2,2,1,0,1,1,1,0,0,0
"E00034002",239,3,3,3,2,3,3,3,3,5,1,3,5,2,2,5,3,4,3,3,3,1,3,1,1,1,1,5,0,7,0,3,3,1,2,2,1,0,4,2,2,7,4,3,3,3,4,2,3,4,5,1,2,2,1,3,0,3,2,2,2,2,4,2,3,4,3,3,2,5,2,5,5,6,4,4,6,3,6,2,2,1,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"E00034003",229,6,1,4,4,1,2,8,2,5,4,3,4,3,6,3,7,7,6,6,3,2,1,1,4,2,0,3,2,4,1,2,2,3,1,2,8,1,4,4,0,3,3,8,3,3,3,1,4,6,1,4,3,1,3,1,0,0,0,1,4,3,2,2,3,1,3,0,2,2,2,2,1,2,1,1,2,3,4,3,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"E00034004",204,2,3,0,1,2,3,0,0,1,3,3,3,1,4,4,1,3,1,3,5,1,4,3,4,4,4,2,1,2,0,1,0,2,3,1,0,3,0,3,1,3,1,2,0,7,2,4,5,5,2,2,3,2,10,1,3,5,2,4,1,2,0,1,3,7,4,3,2,5,4,4,3,3,4,2,2,1,0,0,0,1,0,2,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"E00034005",309,5,1,3,1,4,7,3,4,4,3,6,5,4,5,2,4,2,3,0,4,5,6,7,3,3,4,3,3,4,2,3,3,2,2,2,6,2,2,3,3,1,7,9,4,8,4,4,7,4,2,4,4,1,2,4,2,3,5,3,4,6,5,5,1,1,1,2,3,5,2,2,5,1,3,3,3,3,2,2,2,10,6,0,2,2,3,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0
"E00034006",265,3,3,3,3,1,1,2,3,4,2,2,3,1,0,3,3,5,6,4,2,6,2,1,3,4,1,4,0,3,3,2,4,8,3,2,5,2,1,6,3,3,1,7,4,3,4,3,2,7,3,2,2,7,5,6,4,2,5,4,0,5,4,5,1,2,1,3,5,2,2,4,5,6,2,1,1,1,0,4,1,1,2,4,3,0,1,0,1,2,1,0,1,0,0,1,0,1,0,0,0,1
"E00034007",214,4,0,2,2,2,5,3,1,0,2,0,6,4,1,1,2,6,2,3,5,6,1,2,3,6,4,3,4,1,2,3,5,1,1,0,3,1,1,3,3,0,2,1,5,1,4,4,5,3,3,3,4,3,2,1,1,2,0,4,4,5,2,1,1,7,2,0,2,2,1,3,3,4,1,6,3,2,2,2,1,2,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"E00034008",280,4,2,2,4,5,1,1,1,2,1,1,2,1,0,1,8,1,4,7,0,9,5,8,2,8,9,13,5,4,1,4,6,4,2,2,3,1,4,7,3,5,1,0,0,1,1,3,2,7,10,2,5,3,5,6,4,3,4,5,3,3,4,3,5,2,4,1,2,4,0,1,1,2,2,1,5,1,1,5,1,1,1,4,1,0,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0
"E00034009",242,3,6,1,2,4,3,4,0,0,1,4,5,2,2,2,4,2,2,4,3,1,2,7,3,1,1,9,3,3,0,1,0,0,1,3,4,2,4,3,3,4,1,3,2,5,1,1,1,1,5,3,2,2,4,2,3,4,3,4,0,5,2,2,5,2,1,3,3,4,2,7,5,7,8,4,4,3,5,3,3,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034010",205,1,5,1,1,1,0,1,1,1,2,1,0,3,2,1,3,2,4,6,3,0,5,2,0,2,3,5,2,1,2,2,1,2,1,0,0,0,1,0,5,3,0,3,3,0,3,2,3,4,4,2,4,5,7,1,0,5,2,2,3,3,3,0,4,5,2,0,1,1,3,1,0,4,1,1,2,4,1,3,6,4,1,2,1,5,3,6,3,1,1,0,1,0,1,0,1,1,0,0,0,0
"E00034011",363,12,8,3,6,5,5,2,9,6,4,5,6,4,3,6,5,3,4,5,5,4,3,4,1,1,4,3,8,7,6,7,13,9,6,9,7,5,6,4,7,5,3,7,4,5,9,7,8,6,7,8,5,4,4,2,3,3,1,5,3,4,3,3,5,2,2,1,2,3,3,0,0,0,1,0,2,2,2,0,2,2,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00034012",281,4,2,3,4,5,0,1,1,3,2,9,3,4,2,5,5,4,6,5,4,3,3,0,2,3,3,11,2,8,0,2,4,1,5,1,2,0,2,8,7,3,4,2,3,5,5,5,8,4,6,7,4,3,2,7,3,10,6,5,5,3,3,0,5,3,2,2,3,3,3,3,3,1,2,0,2,2,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034013",270,4,4,1,1,3,1,4,0,3,5,1,5,1,7,1,3,3,2,1,3,1,3,2,4,4,3,0,3,5,6,10,4,5,4,5,2,5,1,4,5,8,1,3,5,4,10,1,7,2,6,2,4,6,2,3,4,3,5,5,4,6,3,3,2,3,3,3,0,2,6,1,0,0,2,2,1,1,0,1,2,2,2,2,3,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0
"E00034014",245,2,2,0,2,1,4,0,2,0,2,0,1,3,2,2,3,4,8,4,4,3,4,3,3,1,2,3,3,2,3,0,3,2,2,1,1,1,0,2,4,0,4,8,3,2,2,9,2,3,7,3,4,5,4,2,5,1,3,1,1,0,0,7,0,3,4,4,7,4,8,5,7,5,3,3,1,7,3,6,4,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"E00034015",296,3,5,1,4,2,1,6,4,1,4,3,3,6,7,7,1,4,9,7,5,3,6,1,1,2,1,2,1,2,3,0,2,2,5,3,3,3,3,4,1,5,2,3,6,6,0,9,7,4,4,4,0,2,2,5,2,0,6,6,2,2,3,3,7,1,7,1,1,2,5,1,2,0,3,3,4,7,4,2,2,4,3,1,8,1,2,0,1,2,2,3,2,0,1,0,0,0,0,0,0,0
"E00034016",265,6,2,1,0,7,1,3,2,3,6,6,3,4,1,6,2,1,5,2,5,2,3,3,6,4,3,6,3,1,3,3,1,1,1,3,7,1,4,4,6,5,3,4,5,2,6,1,2,2,1,2,4,2,2,5,4,5,1,3,2,3,7,2,5,2,4,4,3,2,4,3,2,5,4,2,5,3,1,4,1,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034017",326,5,3,4,3,4,2,4,5,4,4,7,2,3,3,2,5,8,9,3,7,4,5,10,1,6,2,8,6,3,3,2,2,3,4,1,4,3,6,12,4,6,7,6,3,7,2,4,2,6,6,5,4,5,1,7,5,5,4,4,3,1,3,3,7,3,4,2,6,2,4,3,1,4,0,3,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"E00034019",287,0,5,5,2,4,5,3,5,4,2,6,3,5,4,3,6,3,5,4,2,3,4,2,5,3,4,4,2,4,5,4,3,4,10,6,2,4,3,3,3,4,3,11,3,5,6,3,1,6,4,6,1,4,5,3,4,2,1,5,1,4,2,7,3,4,0,2,2,0,2,0,2,0,2,1,3,2,4,1,1,3,2,2,0,2,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0
"E00034020",323,4,0,8,3,8,10,0,6,1,3,2,4,8,8,8,5,3,6,10,4,6,3,1,0,6,5,5,5,7,4,2,5,6,3,4,5,4,7,1,1,6,6,7,9,5,10,3,3,5,9,3,3,1,2,3,4,4,1,5,2,1,5,3,3,2,4,0,2,2,1,2,1,4,0,5,1,3,4,0,1,1,1,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0
"E00034021",304,4,5,5,5,4,3,6,3,5,4,0,1,4,2,6,6,4,5,4,4,7,4,3,3,3,6,8,3,3,2,2,7,4,7,5,3,1,4,6,5,3,2,5,2,3,5,8,5,4,3,3,3,5,6,4,2,2,4,4,4,3,1,7,2,7,4,2,2,2,2,1,1,4,1,1,3,2,2,0,2,2,2,2,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00034022",391,7,3,7,5,11,4,2,8,4,2,8,2,5,2,8,3,5,3,6,2,3,3,4,3,7,4,2,8,8,5,10,5,7,7,3,3,5,5,3,5,4,3,7,9,6,1,10,4,6,2,3,8,1,5,8,2,7,5,2,4,5,3,5,2,4,3,2,1,4,4,3,2,4,3,3,2,1,1,3,4,1,4,6,2,1,3,3,3,1,3,4,0,1,1,1,2,1,0,1,0,0
"E00034023",229,3,2,7,3,5,2,3,3,1,2,0,3,2,1,4,1,0,2,1,1,1,2,0,1,4,2,2,4,7,5,13,7,3,1,2,6,3,4,2,3,5,1,4,4,4,2,5,5,3,1,8,1,1,2,0,2,4,3,0,3,3,0,1,2,4,5,1,0,1,1,3,2,2,6,1,4,1,3,1,1,0,2,1,1,1,0,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0
"E00034024",299,8,3,4,3,2,6,2,9,6,4,3,3,4,2,8,4,9,2,2,0,3,6,1,3,3,5,6,8,3,15,7,10,7,9,1,10,4,3,4,4,2,6,4,5,5,9,4,5,7,1,1,1,0,4,4,1,3,1,2,1,5,5,1,5,3,0,2,1,2,0,0,2,1,1,1,2,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034025",360,4,2,3,6,7,4,5,6,7,2,1,7,1,4,8,2,9,2,7,6,5,4,6,6,5,2,1,1,9,7,3,8,8,1,1,4,3,8,8,6,9,10,3,3,4,6,5,7,7,4,5,4,3,2,3,1,2,8,4,6,2,5,0,2,5,5,3,4,4,1,3,4,4,2,4,5,3,3,1,0,1,3,0,1,1,1,0,1,4,1,1,0,0,1,0,0,0,0,0,0,0
"E00034026",271,2,7,5,3,1,1,2,3,2,8,1,2,2,7,7,4,5,3,3,5,3,2,3,9,2,6,3,3,4,6,4,3,5,4,5,2,6,2,7,3,2,6,2,3,6,5,6,4,3,7,1,4,3,5,5,4,6,4,3,4,1,2,2,4,2,1,0,3,2,1,2,3,0,1,1,2,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"E00034027",230,1,9,2,3,7,4,5,2,2,4,3,3,3,0,6,4,2,3,4,2,4,1,3,4,3,6,5,7,10,8,4,0,4,5,4,7,8,5,4,3,4,2,5,2,2,3,5,2,1,1,2,0,1,1,4,1,4,1,5,1,1,0,0,1,1,0,1,0,0,1,0,2,2,0,3,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00034028",354,6,5,14,8,3,2,4,3,0,2,4,1,6,3,2,4,3,1,1,1,2,3,6,6,9,9,11,6,8,5,7,5,10,7,8,4,5,6,4,5,8,5,7,4,9,5,3,4,8,2,7,4,6,6,3,1,8,5,0,3,3,6,1,2,1,2,7,2,2,1,1,2,1,1,2,0,3,1,1,3,3,6,0,0,0,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0
"E00034029",466,8,8,7,7,9,5,6,5,1,6,7,6,0,6,0,3,2,1,3,3,6,5,11,9,5,11,6,5,5,10,8,9,6,7,3,7,5,9,4,6,8,6,3,3,3,4,10,6,4,9,1,3,7,3,5,3,3,5,7,3,4,6,6,2,3,6,1,4,2,2,2,6,1,4,0,3,3,1,5,3,5,8,4,4,7,7,3,5,4,3,2,5,3,2,5,1,1,0,2,0,5
"E00034030",268,5,6,6,2,5,2,3,2,2,2,9,5,2,3,2,4,3,3,3,1,2,1,1,5,5,4,3,7,3,9,1,6,5,4,4,7,3,4,2,6,7,2,3,2,4,7,2,2,1,4,3,4,5,5,3,4,3,2,1,1,2,1,6,1,8,1,1,1,1,1,2,1,2,3,3,2,0,0,0,3,3,2,1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0
"E00034031",236,2,4,1,1,0,5,0,2,0,5,3,1,5,3,3,5,0,3,1,6,3,1,2,5,4,5,4,2,4,1,1,9,2,4,3,3,4,4,6,4,4,2,7,6,3,3,8,4,4,3,2,6,2,4,3,3,3,2,2,5,1,1,3,0,2,1,0,2,4,3,0,2,1,0,2,0,1,1,2,2,2,0,2,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00034032",324,2,3,2,5,4,1,1,1,6,4,2,7,4,5,9,7,6,4,6,5,5,5,4,3,4,4,2,3,2,4,0,3,3,3,1,7,3,2,2,8,6,5,5,5,3,2,8,11,6,5,4,7,4,6,4,1,7,3,8,1,3,4,3,6,3,2,2,1,5,1,2,1,1,3,3,3,2,2,1,2,8,4,3,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"E00034033",255,4,3,3,8,1,0,10,2,2,4,5,1,3,2,3,3,2,7,2,3,5,3,4,3,5,2,4,3,1,2,6,2,4,3,2,4,2,3,4,1,2,4,9,6,1,6,5,2,3,7,5,10,4,1,2,3,2,3,3,1,4,3,2,1,3,1,0,0,1,0,1,0,3,4,4,6,1,2,1,1,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00034034",307,3,1,5,4,1,1,4,2,0,3,5,5,3,6,7,5,3,5,4,5,2,4,7,1,12,5,0,1,2,4,7,2,6,2,0,7,2,7,6,5,6,6,11,3,6,4,2,7,8,5,6,3,3,2,4,2,6,6,1,1,5,4,3,3,2,3,0,2,0,6,4,2,0,4,2,6,2,2,1,2,1,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"E00034035",314,5,4,4,7,1,8,1,3,4,4,0,2,3,3,6,5,6,8,5,4,7,11,1,5,3,1,4,6,2,9,7,8,2,5,3,0,3,6,4,1,1,3,3,6,3,8,3,10,6,4,3,4,3,3,7,3,3,4,3,2,5,8,5,1,4,5,3,2,0,2,2,3,2,1,4,1,2,1,0,0,2,0,1,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00034036",314,1,0,3,5,2,5,4,3,5,3,5,4,2,4,3,2,4,11,7,2,2,4,5,2,3,4,2,4,4,2,4,2,1,2,6,5,5,6,3,4,3,5,5,4,3,4,6,5,7,4,3,5,10,8,6,5,4,3,5,4,4,3,3,4,7,3,4,4,0,0,1,3,1,1,3,3,3,1,2,4,3,5,1,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"E00034037",333,4,3,4,2,5,3,4,6,3,5,5,5,7,5,3,5,3,4,9,3,4,3,1,4,9,3,3,5,1,7,1,6,5,3,2,3,12,5,1,1,2,2,3,8,6,6,10,8,8,6,2,4,6,6,7,2,3,3,3,2,3,6,5,2,5,3,5,2,0,0,2,3,4,3,1,4,1,1,2,1,2,3,5,0,1,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0
"E00034038",346,2,2,3,1,6,5,2,3,6,2,0,4,5,12,8,5,3,4,4,5,4,4,4,4,0,3,1,6,5,5,8,6,9,4,6,6,8,4,5,4,2,2,2,4,5,5,6,4,9,5,7,5,5,6,4,4,9,5,4,2,8,3,4,7,3,2,5,4,4,4,2,6,3,6,2,2,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00034039",301,4,1,2,0,3,4,1,4,5,2,1,1,2,3,4,2,3,3,6,4,7,1,2,5,6,3,4,3,1,6,3,0,6,2,0,2,0,3,0,6,8,1,8,2,12,7,6,10,6,6,6,3,4,2,3,3,2,6,8,5,6,5,5,4,4,1,0,6,3,1,1,7,5,3,4,3,2,2,3,4,1,0,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
"E00034040",268,5,3,3,3,4,4,2,2,3,3,3,5,3,2,3,2,1,6,6,1,5,3,4,5,3,1,8,2,5,8,5,8,1,3,3,10,3,5,2,2,8,2,4,4,1,2,5,2,7,2,5,4,3,2,2,6,1,5,4,1,2,3,4,3,2,1,2,2,2,3,2,6,0,3,4,3,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034041",318,5,2,7,5,1,3,2,5,4,1,4,5,6,0,9,1,2,4,5,3,4,1,3,5,4,5,3,3,2,6,1,4,3,2,0,1,3,3,3,4,9,4,4,2,2,6,6,8,3,7,3,4,6,4,5,4,7,5,1,9,2,2,2,4,5,3,3,1,3,1,2,3,3,8,4,5,2,5,4,0,4,4,2,1,1,1,3,2,0,3,1,0,0,0,0,0,1,0,0,0,0
"E00034042",307,6,4,3,6,3,2,6,3,3,1,6,4,5,6,2,3,0,1,4,4,7,3,4,6,6,5,4,4,2,5,2,4,1,2,6,3,5,9,3,4,6,5,4,3,8,4,8,2,6,4,6,4,3,4,4,2,5,1,3,3,2,3,1,5,7,2,3,3,0,1,5,2,3,2,1,2,7,4,0,2,1,1,2,0,2,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0
"E00034043",339,5,7,4,2,3,2,0,6,2,0,4,9,4,6,5,8,6,6,6,3,4,7,3,5,2,4,5,7,4,6,2,6,6,4,2,3,5,5,4,9,4,9,4,5,7,6,3,4,4,6,3,6,4,4,4,4,4,2,7,3,7,2,4,2,3,1,2,6,3,1,0,3,7,1,1,2,4,0,1,0,2,1,1,3,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"E00034044",350,3,6,4,2,9,4,6,6,3,2,6,5,3,8,3,9,2,12,8,8,6,7,6,5,4,7,2,4,5,6,1,2,2,2,1,5,4,4,5,2,6,5,4,7,9,7,7,6,8,4,2,3,5,4,6,9,5,1,2,2,1,1,4,3,2,4,4,1,1,1,4,0,7,1,4,1,1,2,2,0,1,4,3,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"E00034045",330,5,8,2,6,12,4,2,4,7,0,4,2,4,3,1,9,3,4,4,3,6,6,12,3,1,5,1,9,4,6,11,4,3,6,3,6,5,7,6,6,7,4,1,8,4,2,3,7,6,0,4,0,2,2,5,3,4,3,3,1,5,3,7,1,2,6,1,4,3,0,1,1,3,1,3,1,2,1,2,3,2,0,2,1,2,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0
