"GeographyCode","QS605EW0001","QS605EW0002","QS605EW0003","QS605EW0004","QS605EW0005","QS605EW0006","QS605EW0007","QS605EW0008","QS605EW0009","QS605EW0010","QS605EW0011","QS605EW0012","QS605EW0013","QS605EW0014","QS605EW0015","QS605EW0016","QS605EW0017","QS605EW0018","QS605EW0019","QS605EW0020","QS605EW0021","QS605EW0022","QS605EW0023","QS605EW0024","QS605EW0025","QS605EW0026","QS605EW0027","QS605EW0028"
"E00034431",117,0,0,9,2,0,1,1,0,2,3,0,0,14,25,10,4,2,8,0,4,3,6,9,16,7,0,0
"E00034432",203,0,0,22,6,1,1,3,5,1,5,0,2,15,34,10,11,4,15,5,12,10,14,22,21,6,0,0
"E00034433",129,0,0,13,3,0,0,3,0,5,2,0,2,10,21,5,4,4,6,1,12,4,11,12,21,3,0,0
"E00034434",183,0,0,10,2,0,0,0,0,6,2,1,3,16,27,4,5,7,12,7,20,9,11,18,21,12,0,0
"E00034435",136,0,0,10,2,0,0,1,3,1,3,1,0,7,16,1,7,3,11,5,9,5,13,10,33,5,0,0
"E00034436",151,1,1,11,1,0,0,4,1,1,4,0,0,8,15,6,5,2,9,7,13,6,5,23,34,5,0,0
"E00034437",135,1,0,10,2,0,0,3,0,4,1,0,2,7,27,8,6,5,2,7,6,11,10,11,17,5,0,0
"E00034438",118,0,0,8,0,0,0,5,0,2,1,0,0,1,15,11,8,4,6,1,8,5,9,22,17,3,0,0
"E00034439",165,1,0,12,1,3,0,5,2,1,0,0,1,7,26,4,4,7,4,6,21,7,10,27,16,12,0,0
"E00034440",128,0,0,13,3,0,0,2,1,5,2,0,0,8,11,9,7,9,5,2,6,6,14,12,24,2,0,0
"E00034441",149,0,0,16,0,0,1,3,1,9,2,0,2,13,26,9,5,2,10,3,11,3,14,14,14,7,0,0
"E00034442",156,0,0,8,0,0,0,2,1,3,2,0,1,14,18,7,7,8,6,3,8,2,16,25,27,6,0,0
"E00034443",124,0,0,10,3,0,0,4,1,0,2,1,0,8,14,6,6,2,2,1,6,6,17,17,21,7,0,0
"E00034444",134,0,2,12,0,1,0,5,0,2,4,2,0,10,17,8,3,3,7,3,7,4,12,17,19,8,0,0
"E00034445",140,1,0,4,0,0,0,1,0,2,1,0,1,12,20,9,5,4,8,4,8,4,5,23,26,6,0,0
"E00034446",198,0,1,13,4,5,0,1,0,2,1,1,1,7,28,5,7,14,13,4,18,6,11,28,34,7,0,0
"E00034447",178,0,0,4,0,0,0,1,2,1,0,1,1,15,26,3,8,9,8,3,19,3,11,34,25,8,0,0
"E00034448",141,0,0,11,1,0,0,2,1,4,3,1,0,8,19,2,8,15,2,2,6,3,9,26,25,4,0,0
"E00034449",64,0,0,8,1,0,0,2,2,1,2,0,0,2,6,2,2,2,2,2,8,6,3,7,11,3,0,0
"E00034451",145,0,1,7,0,1,0,1,0,3,2,0,0,9,23,8,3,12,1,1,10,5,9,17,34,5,0,0
"E00034453",124,0,0,4,0,0,0,1,1,1,1,0,0,12,26,4,2,3,1,1,12,4,13,18,22,2,0,0
"E00034454",57,0,0,3,0,0,0,1,0,2,0,0,0,3,10,8,3,3,1,2,1,3,2,5,12,1,0,0
"E00034455",131,0,0,9,0,0,0,3,1,1,4,1,0,14,16,3,4,5,9,1,7,1,12,20,23,6,0,0
"E00034456",129,0,0,4,0,1,0,1,0,1,1,0,0,1,25,4,5,5,5,4,6,6,11,28,18,7,0,0
"E00034457",104,0,0,7,0,0,0,0,1,4,2,0,0,8,9,1,2,3,7,4,6,6,11,15,14,11,0,0
"E00034458",82,0,1,4,0,0,0,0,2,1,1,0,0,8,7,5,1,3,4,6,6,3,13,9,9,3,0,0
"E00034459",129,0,0,14,3,0,0,3,0,3,5,0,0,7,18,10,5,3,3,0,3,5,18,19,17,7,0,0
"E00034460",59,0,0,1,0,0,0,0,0,1,0,0,0,5,11,3,4,3,4,1,3,3,3,3,13,2,0,0
"E00034461",78,0,0,3,1,0,0,0,1,0,1,0,0,13,5,6,5,1,1,0,3,1,10,9,17,4,0,0
"E00034462",117,0,0,6,0,0,0,1,1,1,3,1,0,12,17,6,3,3,0,4,5,8,8,26,10,8,0,0
"E00034463",112,0,0,5,0,0,0,1,1,2,1,0,0,0,14,2,5,2,7,1,16,5,11,15,25,4,0,0
"E00034464",126,0,0,11,1,0,0,4,1,4,1,1,0,12,21,9,4,0,2,2,11,5,7,14,17,10,0,0
"E00034465",113,0,1,5,1,0,0,1,0,2,1,0,2,6,18,7,3,2,0,6,8,3,6,20,17,9,0,0
"E00034466",139,0,0,12,2,0,1,4,1,2,2,0,2,15,28,10,3,5,1,6,3,3,9,18,20,4,0,0
"E00034467",136,0,1,8,1,0,1,1,3,1,1,0,0,16,14,3,2,5,2,3,13,6,9,29,19,6,0,0
"E00034468",134,1,0,5,0,0,0,1,0,0,4,1,0,15,18,8,2,6,8,1,12,3,11,19,19,5,0,0
"E00034469",148,0,1,7,1,0,1,1,1,0,3,1,1,3,19,5,10,2,5,4,20,8,14,23,23,2,0,0
"E00034470",166,0,0,7,0,1,0,1,2,1,2,1,0,12,28,4,7,5,7,4,22,4,5,26,29,5,0,0
"E00034471",126,0,0,5,0,0,0,0,1,2,2,0,1,8,17,9,3,2,5,2,9,3,8,28,16,10,0,0
"E00034472",164,1,0,6,0,0,0,2,1,2,1,0,0,12,26,7,6,5,10,3,17,7,19,19,19,7,0,0
"E00034473",133,0,0,11,3,0,0,3,2,1,2,0,0,4,12,8,3,6,5,6,19,4,5,20,24,6,0,0
"E00034474",144,0,0,11,0,1,0,3,1,2,4,0,0,17,19,7,7,2,4,3,12,8,6,15,28,5,0,0
"E00034475",109,0,0,8,0,0,0,4,1,1,2,0,0,14,19,8,8,2,1,2,3,10,5,11,10,8,0,0
"E00034476",105,0,0,9,1,0,0,2,3,3,0,0,1,4,8,6,7,3,1,4,7,4,11,19,12,9,0,0
"E00034477",158,0,0,11,1,0,1,1,2,5,1,0,0,11,12,4,7,2,5,3,9,6,20,42,20,6,0,0
"E00034478",129,0,0,10,1,1,1,0,0,4,3,0,0,9,11,5,3,9,6,2,7,5,16,16,24,6,0,0
"E00034479",157,0,0,10,1,0,0,0,0,8,1,1,2,9,20,11,4,4,6,5,19,4,12,22,24,4,0,0
"E00034480",51,0,0,3,0,0,0,1,0,2,0,0,0,5,9,6,0,2,2,4,2,2,5,6,5,0,0,0
"E00034481",98,0,0,15,0,1,2,4,2,4,2,0,0,10,9,5,9,3,0,4,4,5,7,8,16,3,0,0
"E00034482",59,0,0,5,1,0,0,0,0,2,2,1,0,2,7,3,1,4,2,5,4,5,2,9,5,4,0,0
"E00034483",129,0,0,9,1,0,1,4,0,2,1,1,0,8,24,7,9,6,3,2,4,8,7,17,22,2,0,0
"E00034484",137,0,0,9,1,0,0,1,1,6,0,0,0,5,18,14,5,4,8,3,8,6,14,8,27,8,0,0
"E00034485",138,0,0,12,1,1,0,2,0,6,2,0,1,12,26,12,11,1,2,0,1,6,13,21,15,5,0,0
"E00165671",176,0,0,12,3,0,1,2,0,3,3,0,1,13,32,6,10,4,7,1,7,14,22,13,31,3,0,0
"E00165713",62,0,0,1,0,0,0,0,0,0,1,0,1,10,10,3,2,1,2,9,4,1,2,3,10,3,0,0
"E00165714",60,0,0,2,0,0,0,1,0,1,0,0,0,5,8,4,2,1,4,0,3,4,4,10,11,2,0,0
"E00165715",185,0,0,14,1,0,0,5,0,4,4,0,5,12,36,12,18,5,8,5,5,7,15,19,16,8,0,0
"E00165716",116,0,0,5,0,0,2,1,1,0,1,0,0,8,20,5,13,3,4,0,7,9,8,8,17,8,1,0
"E00165717",82,0,0,6,0,0,0,3,0,2,1,0,0,7,11,4,0,3,7,2,3,4,8,14,11,2,0,0
"E00165718",211,0,0,18,0,0,0,2,3,7,6,0,1,9,43,13,11,3,9,1,14,5,8,30,35,11,0,0
"E00165719",109,0,0,4,0,0,0,4,0,0,0,1,0,6,20,9,11,4,8,1,10,9,5,11,10,0,0,0
"E00165720",165,0,0,10,0,0,0,4,2,2,2,1,1,5,10,3,10,6,8,0,3,6,9,41,37,15,0,0
"E00165721",62,0,1,3,0,0,1,0,0,2,0,0,0,3,6,6,5,2,1,1,9,3,5,4,10,3,0,0
"E00165722",171,0,0,10,1,0,0,1,1,6,1,0,1,6,19,8,11,6,4,0,8,14,14,32,25,13,0,0
"E00165723",115,0,0,6,1,0,0,1,0,3,1,0,0,11,14,6,5,3,4,1,6,2,5,23,17,12,0,0
"E00165724",198,0,0,8,1,1,0,2,0,1,3,1,1,5,21,13,11,10,4,4,14,9,19,33,37,8,0,0
"E00165725",63,0,0,6,4,0,0,1,0,1,0,0,0,3,6,3,7,2,5,3,3,2,3,6,10,4,0,0
"E00165726",155,0,0,10,1,1,0,1,1,3,3,0,2,9,29,17,15,3,5,5,4,12,0,9,29,6,0,0
"E00165727",80,0,0,6,1,0,1,1,0,1,2,1,1,6,14,4,4,1,2,2,3,3,8,6,14,5,0,0
"E00165729",156,0,0,12,5,0,1,0,3,2,1,0,4,22,21,15,7,1,9,0,7,8,11,6,23,10,0,0
"E00165730",251,0,1,13,1,0,0,3,0,3,6,2,4,17,26,13,24,4,10,8,27,6,20,25,43,8,0,0
"E00165731",143,0,0,3,0,0,0,0,0,1,2,0,0,1,24,0,9,12,4,4,11,5,5,24,28,13,0,0
"E00165758",79,0,0,9,0,0,0,1,1,6,1,0,1,4,9,6,5,4,4,2,4,2,8,10,10,1,0,0
"E00165759",140,0,0,15,11,0,0,1,1,1,1,0,1,17,8,8,2,4,3,5,9,1,1,8,51,7,0,0
"E00165760",37,0,0,2,0,1,0,0,0,0,1,0,0,4,2,5,2,1,0,1,0,1,2,9,4,4,0,0
"E00165762",191,0,0,9,2,0,0,0,2,4,1,0,3,20,24,16,14,4,11,5,4,9,17,13,33,9,0,0
"E00165763",79,0,0,3,0,0,0,0,0,2,1,1,0,11,18,5,8,1,1,1,3,8,1,2,14,2,0,0
"E00176596",104,0,0,10,1,1,0,2,0,3,3,1,0,5,8,7,8,0,3,3,1,8,11,17,16,6,0,0
"E00176597",73,0,0,1,0,0,0,1,0,0,0,0,0,5,27,3,6,2,0,0,1,4,2,3,12,7,0,0
"E00176598",157,0,0,15,1,0,1,5,3,1,4,0,0,9,30,10,4,4,7,1,15,8,8,22,22,2,0,0
"E00176599",68,0,0,4,1,0,0,1,1,1,0,1,0,5,12,6,3,0,2,0,3,3,1,11,11,6,0,0
"E00176600",113,0,0,6,1,0,0,0,1,3,1,0,0,6,22,5,8,3,9,1,9,1,6,7,21,9,0,0
"E00176601",216,0,0,10,3,0,0,2,0,2,3,0,2,24,24,9,19,7,15,6,10,11,7,21,41,10,0,0
"E00176602",69,0,0,7,5,0,0,0,0,0,2,1,1,5,19,4,8,1,2,0,0,6,2,1,9,3,0,0
"E00176603",139,0,0,9,0,1,0,2,1,2,3,1,0,2,15,6,11,8,5,0,9,5,13,20,26,9,0,0
"E00176604",117,0,0,6,0,0,0,3,2,0,1,0,0,7,14,4,3,10,5,3,9,4,9,14,21,8,0,0
"E00176605",159,0,0,13,3,0,0,4,1,3,2,0,0,6,13,12,11,6,9,1,17,2,15,20,24,10,0,0
"E00176606",141,0,0,8,0,0,0,2,0,3,3,1,0,8,21,3,7,7,6,3,14,4,11,19,18,11,0,0
"E00176607",138,0,0,9,3,0,0,3,0,1,2,0,1,4,22,6,10,10,11,1,9,8,6,20,15,6,0,0
"E00176608",162,0,0,11,1,0,0,1,0,5,4,1,0,10,22,7,6,9,13,4,12,8,11,20,17,11,0,0
"E00176609",93,0,0,3,2,0,0,0,0,1,0,0,0,6,20,3,14,3,2,3,2,8,4,4,17,4,0,0
"E00176610",97,0,0,8,0,1,3,0,0,1,3,0,0,5,14,5,14,1,2,0,4,12,4,7,13,8,0,0
"E00176611",73,0,0,1,1,0,0,0,0,0,0,0,0,0,17,2,12,3,2,0,8,1,3,14,8,2,0,0
"E00176612",120,1,0,4,0,0,1,1,1,1,0,0,0,7,24,3,20,4,4,1,4,2,6,14,19,7,0,0
"E00176613",116,0,0,2,1,0,0,0,1,0,0,0,0,7,21,6,15,2,4,1,9,6,9,12,16,6,0,0
"E00176614",175,0,0,5,2,0,0,0,0,1,2,1,0,3,31,6,39,4,1,2,7,7,9,18,28,14,0,0
"E00176615",74,0,0,1,0,0,0,1,0,0,0,0,0,4,17,2,4,8,1,3,7,0,1,13,10,3,0,0
"E00176616",122,1,0,3,0,0,0,0,1,1,1,1,0,1,19,3,27,6,5,0,6,5,5,17,6,17,0,0
"E00176617",131,3,0,1,0,0,0,1,0,0,0,0,0,2,42,3,25,3,0,2,2,1,6,15,18,8,0,0
"E00176618",83,0,0,3,1,0,0,0,0,1,1,0,0,10,16,7,12,0,3,1,3,4,2,9,8,5,0,0
"E00176619",158,0,1,7,1,0,0,0,0,0,6,1,0,2,13,4,23,8,7,5,13,7,8,27,18,14,0,0
"E00176620",165,0,0,3,1,0,0,0,0,0,2,0,0,1,24,5,28,9,2,3,13,9,8,22,20,18,0,0
"E00176621",94,0,0,3,0,1,0,1,0,1,0,1,1,2,13,2,21,6,3,2,5,5,6,6,13,5,0,0
"E00176622",142,0,0,4,0,0,0,1,1,1,1,1,2,6,11,0,9,9,13,0,10,2,10,24,28,13,0,0
"E00176623",64,0,0,4,0,0,0,0,0,1,3,0,0,3,11,1,5,4,2,1,4,1,3,14,6,5,0,0
"E00176624",266,1,0,2,0,0,1,0,0,0,1,0,0,3,104,9,74,1,2,1,4,12,15,12,10,16,0,0
"E00176625",133,0,0,4,0,1,0,1,0,2,0,0,2,3,15,6,9,16,9,1,23,6,10,9,14,6,0,0
"E00176626",166,1,0,5,2,0,0,0,2,1,0,2,1,4,17,14,9,13,19,2,15,6,10,15,28,4,0,1
"E00176627",85,0,0,6,2,0,0,0,1,1,2,1,1,5,12,2,8,5,2,2,8,1,2,13,12,5,0,0
"E00176628",152,0,0,5,0,0,0,2,2,0,1,1,0,2,25,3,20,6,10,2,22,3,11,10,19,13,0,0
"E00176629",120,0,1,3,0,1,0,0,1,0,1,0,1,3,13,9,15,11,5,2,12,4,9,13,11,6,0,2
"E00176630",161,0,0,19,1,0,1,7,1,7,2,0,0,12,25,14,9,6,5,2,5,3,11,18,23,8,1,0
"E00176631",88,0,0,8,3,0,0,0,1,1,3,2,0,5,19,5,5,2,1,0,2,2,7,6,18,6,0,0
"E00176632",133,0,0,12,2,0,0,2,1,4,3,0,1,15,24,5,5,4,6,1,9,6,10,9,20,6,0,0
"E00176633",90,0,0,4,1,0,0,1,0,1,1,0,1,6,14,6,7,7,5,1,6,4,7,7,9,6,0,0
"E00176634",108,0,0,1,0,0,0,0,0,1,0,0,0,0,33,0,22,2,0,1,3,2,2,17,15,10,0,0
"E00176635",145,0,0,5,1,1,3,0,0,0,0,0,1,1,20,5,21,13,7,1,13,0,4,30,11,13,0,0
"E00176636",86,0,0,2,0,0,0,1,0,0,1,0,0,1,12,6,19,4,5,0,8,4,3,11,10,1,0,0
"E00176637",57,0,0,3,0,0,0,1,0,1,1,0,0,1,2,1,2,2,3,1,7,3,6,3,14,9,0,0
"E00176638",143,0,0,4,0,0,0,1,1,1,1,1,0,4,18,4,10,9,6,3,17,4,13,12,26,11,1,0
"E00176639",100,1,0,1,0,0,0,0,0,0,1,0,0,0,46,1,28,4,0,0,0,3,0,4,6,6,0,0
"E00176640",196,0,0,14,6,0,1,1,2,3,1,0,1,10,33,9,22,3,2,4,8,12,2,8,60,8,0,0
"E00176641",38,0,0,2,1,0,0,0,0,1,0,0,1,1,8,0,7,0,2,1,2,2,5,1,6,0,0,0
"E00176642",213,1,1,12,3,1,0,4,0,2,2,4,1,3,31,10,22,14,6,1,31,9,11,20,30,6,0,0
"E00176643",146,0,0,3,1,1,0,1,0,0,0,0,0,2,25,5,16,9,10,4,19,8,18,9,11,7,0,0
"E00176644",83,0,0,1,0,0,0,0,0,0,1,0,0,1,7,3,8,5,1,0,9,2,4,22,14,6,0,0
"E00176645",131,1,1,5,1,1,1,1,0,1,0,1,1,5,13,4,8,10,7,2,20,9,2,11,21,10,0,0
"E00176646",81,0,0,0,0,0,0,0,0,0,0,0,1,6,4,1,17,5,2,0,3,3,5,7,19,8,0,0
"E00176647",122,0,1,1,0,1,0,0,0,0,0,0,0,2,16,5,16,9,6,3,16,6,8,9,16,7,0,1
"E00176648",217,0,0,20,4,1,1,1,1,8,4,0,0,12,31,16,24,6,9,1,9,8,15,19,34,13,0,0
"E00176649",63,0,0,2,1,0,0,1,0,0,0,0,0,3,17,3,2,0,3,2,4,2,4,3,17,1,0,0
"E00176650",146,1,0,7,2,0,1,1,1,2,0,1,0,2,20,9,13,7,10,1,15,10,14,13,14,9,0,0
"E00176651",99,0,0,10,3,1,0,0,2,2,2,0,0,5,17,6,10,1,0,0,2,6,6,11,21,4,0,0
"E00176652",124,0,0,6,0,0,0,1,0,1,4,0,0,3,17,1,24,8,4,1,17,6,3,11,13,10,0,0
"E00176653",290,1,0,8,3,0,0,2,0,1,2,0,0,13,52,18,34,17,13,2,31,12,15,20,34,20,0,0
"E00176654",144,0,0,14,0,0,0,5,0,6,3,0,0,10,8,7,12,4,11,1,15,1,8,14,31,7,0,1
"E00176655",85,0,0,4,0,0,0,0,2,1,1,0,0,1,9,0,21,2,0,1,3,2,2,20,13,7,0,0
"E00176656",149,0,0,8,1,1,0,0,0,6,0,2,1,10,10,4,6,2,11,1,15,5,16,24,25,8,1,0
"E00176657",142,0,0,3,1,0,0,0,0,0,2,1,0,4,21,2,25,12,7,3,20,6,5,18,6,9,0,0
"E00176658",163,0,0,4,0,0,0,2,1,0,1,0,0,0,33,4,33,9,7,3,10,6,4,18,17,15,0,0
"E00176659",150,0,0,6,0,0,0,4,0,0,2,0,0,5,30,5,35,7,1,0,7,4,3,16,14,17,0,0
"E00176660",137,0,0,4,1,0,0,1,0,2,0,2,1,0,13,3,12,4,7,4,30,3,9,13,18,14,0,0
"E00176661",72,0,0,1,0,0,0,0,0,1,0,0,0,0,26,4,15,1,0,0,4,3,3,4,4,5,0,2
"E00176662",164,0,0,11,1,0,0,3,0,1,6,1,1,15,30,14,12,4,7,2,5,6,13,19,22,2,0,0
"E00176663",133,0,0,11,1,0,0,2,1,6,1,0,0,4,21,6,14,3,4,5,7,8,6,17,20,7,0,0
"E00176664",115,0,0,9,4,0,0,0,2,2,1,2,2,7,18,7,5,2,8,1,4,3,14,11,19,3,0,0
"E00176665",134,0,0,12,4,0,2,1,1,1,3,0,1,7,28,9,18,0,1,0,4,10,2,13,24,5,0,0
"E00176666",234,4,0,2,0,0,0,1,1,0,0,1,0,8,34,3,51,7,7,3,10,4,8,36,31,24,1,0
"E00176667",262,0,1,13,0,0,0,4,3,3,3,2,0,5,39,3,21,7,16,6,20,10,15,35,49,19,1,0
"E00176668",233,0,0,14,1,0,0,3,2,5,3,1,5,18,31,15,14,11,11,3,7,7,16,35,32,13,0,0
"E00176669",98,0,0,6,2,0,0,1,1,1,1,0,1,6,9,8,6,3,4,3,5,6,5,17,16,3,0,0
"E00176670",173,0,0,20,1,0,0,3,0,13,3,0,2,10,34,11,13,3,5,7,7,13,10,15,15,8,0,0
"E00176671",144,0,0,7,0,0,0,1,1,3,2,0,2,16,24,18,16,4,4,1,3,3,11,13,18,4,0,0
"E00176672",97,0,0,4,0,0,0,1,0,0,3,0,1,7,17,13,4,1,2,0,3,2,9,20,8,4,0,2
"E00176673",100,0,0,6,0,0,1,1,1,0,3,0,0,6,14,7,12,3,2,0,4,7,6,6,19,8,0,0
"E00176674",158,0,0,3,1,0,0,0,0,2,0,0,0,3,29,2,25,14,8,0,19,3,6,16,24,4,0,2
"E00176675",233,1,1,11,0,0,0,3,0,4,4,1,2,1,29,11,32,14,15,3,30,12,12,14,31,12,0,1
"E00176676",61,0,0,4,2,0,1,0,0,0,1,0,0,2,12,2,12,2,0,0,3,1,1,6,13,3,0,0
"E00176677",145,0,0,12,1,0,0,2,2,3,4,0,1,18,15,6,0,2,5,2,6,7,19,14,29,9,0,0
"E00176678",155,0,0,4,0,0,0,0,1,2,1,1,2,14,22,10,4,4,7,6,7,6,14,20,30,4,0,0
"E00176679",180,0,2,11,3,1,0,2,0,2,3,2,0,5,10,9,14,20,11,1,23,4,14,20,18,15,0,1
"E00176680",183,0,0,10,2,1,0,2,0,1,4,1,0,3,17,8,10,17,17,2,26,9,7,16,24,16,0,0
"E00176681",151,0,0,3,1,0,0,1,0,0,1,0,0,4,21,12,8,5,14,3,20,10,10,17,9,15,0,0
"E00176682",137,0,0,8,1,1,0,1,0,3,2,0,0,6,28,4,5,13,9,0,23,5,8,13,8,7,0,0
"E00176683",133,0,0,5,1,1,0,1,0,0,2,0,2,0,16,2,25,8,10,1,21,2,2,14,17,7,0,1
"E00176684",172,1,1,3,0,0,0,2,0,0,1,0,0,0,24,3,28,6,6,1,27,5,11,18,25,13,0,0
"E00176685",97,1,0,4,1,0,1,0,0,1,1,0,0,8,12,7,14,2,4,3,3,7,5,4,18,5,0,0
"E00176686",106,0,0,8,1,2,0,2,0,0,3,0,1,3,10,8,14,4,6,4,10,7,3,8,13,7,0,0
"E00176687",389,4,0,8,0,0,0,1,1,1,5,0,1,2,126,3,95,8,9,4,21,12,12,22,33,29,0,0
"E00176688",341,0,0,7,0,1,0,0,0,6,0,0,0,1,165,0,79,8,6,2,4,4,3,15,11,36,0,0
"E00176689",141,0,0,1,0,0,0,1,0,0,0,0,0,0,49,0,46,5,0,1,3,3,4,12,4,12,0,1
"E00176690",66,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,14,2,0,1,3,1,3,9,5,6,0,0
"E00176691",81,0,0,2,0,0,1,1,0,0,0,0,0,2,23,2,19,2,1,1,5,5,1,5,6,7,0,0
"E00176692",126,0,0,5,2,0,0,1,2,0,0,0,0,1,24,1,25,9,5,5,13,3,7,10,8,10,0,0
"E00176693",69,0,0,1,0,0,0,1,0,0,0,0,0,4,11,1,10,3,2,2,11,1,2,7,10,4,0,0
"E00176694",90,0,0,2,0,0,0,0,0,1,1,0,0,1,13,1,14,4,2,0,8,3,2,19,12,9,0,0
"E00176695",102,0,0,3,3,0,0,0,0,0,0,0,1,2,9,0,19,10,0,4,13,5,4,15,8,9,0,0
"E00176696",171,0,0,7,1,0,0,0,1,1,4,1,0,13,27,13,10,2,3,2,6,17,8,13,43,6,0,0
"E00176697",140,0,0,14,1,2,0,1,1,3,6,0,2,19,16,6,5,1,8,3,5,2,14,12,28,5,0,0
"E00176698",155,0,0,2,1,0,0,0,0,1,0,0,0,0,64,3,44,4,0,1,4,4,1,9,10,9,0,0
"E00176699",80,0,0,6,2,0,0,2,0,1,1,0,0,9,19,0,10,2,0,1,2,7,6,5,9,4,0,0
"E00176700",140,0,0,4,1,0,0,1,0,2,0,0,0,3,26,2,29,8,4,3,12,6,5,20,9,9,0,0
"E00176701",169,0,0,1,0,0,1,0,0,0,0,0,0,9,30,6,19,15,9,1,11,3,14,24,21,6,0,0
"E00176702",86,0,0,3,0,0,0,0,0,3,0,0,0,4,18,1,19,2,3,1,4,3,5,9,6,8,0,0
"E00176703",188,0,0,12,3,0,1,2,0,2,4,0,0,7,17,7,7,10,8,4,16,6,19,30,35,10,0,0
"E00176704",86,0,1,9,0,0,0,2,0,4,3,0,0,2,17,5,8,1,3,2,5,3,8,9,10,3,0,0
"E00176705",71,0,0,6,0,0,0,2,1,0,3,0,0,3,8,5,5,5,6,1,2,5,4,9,8,4,0,0
"E00176706",196,0,0,31,2,0,0,12,0,5,12,0,0,14,25,17,10,7,7,4,12,6,17,19,17,10,0,0
"E00176707",128,0,0,6,0,0,0,1,1,1,3,0,0,9,47,12,9,3,5,0,7,5,5,10,10,0,0,0
"E00176708",35,0,0,1,1,0,0,0,0,0,0,0,1,1,5,2,1,1,2,0,3,3,5,0,6,4,0,0
"E00176709",79,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,17,0,0,1,5,3,0,23,5,7,0,1
"E00176710",57,2,0,3,1,0,0,0,1,0,1,0,0,1,9,2,10,3,0,0,1,7,5,4,7,3,0,0
"E00176711",140,0,0,0,0,0,0,0,0,0,0,0,0,4,26,4,41,3,1,0,11,6,1,14,15,10,2,2
"E00176712",89,0,0,0,0,0,0,0,0,0,0,0,0,3,27,3,19,1,0,0,3,2,1,7,17,6,0,0
"E00176713",111,0,0,1,1,0,0,0,0,0,0,0,0,1,42,1,32,1,3,0,4,7,1,4,7,7,0,0
"E00176714",54,0,0,0,0,0,0,0,0,0,0,0,1,2,9,8,4,0,3,0,4,4,1,6,11,1,0,0
"E00176715",25,0,0,1,0,0,0,0,0,1,0,0,0,3,3,1,1,0,2,1,3,2,3,1,3,1,0,0
"E00176716",132,0,0,12,1,2,0,2,0,5,2,0,0,7,17,2,13,2,5,2,12,5,7,15,25,8,0,0
"E00176717",51,0,0,2,1,0,0,0,0,0,1,0,0,1,9,0,6,4,1,0,6,4,1,6,6,5,0,0
"E00176718",52,0,0,6,2,2,0,0,0,2,0,0,0,4,4,2,10,0,0,0,0,3,1,8,11,3,0,0
"E00176719",151,0,0,3,0,0,0,0,0,1,2,0,1,9,15,3,4,8,8,6,19,5,16,31,19,4,0,0
"E00176720",153,0,0,8,0,0,0,1,0,3,4,1,1,9,18,6,8,6,11,0,16,4,12,21,25,7,0,0
"E00176721",154,0,0,14,3,0,1,6,0,2,2,0,0,10,19,6,7,4,3,1,9,6,18,23,30,4,0,0
"E00176722",196,0,0,10,2,0,0,1,0,5,2,2,1,13,20,11,6,4,23,3,17,8,8,29,34,7,0,0
"E00176723",145,0,0,8,1,0,0,2,0,2,3,2,1,3,15,0,6,4,6,4,19,1,9,24,34,9,0,0
"E00176724",95,0,0,2,2,0,0,0,0,0,0,1,0,3,17,5,9,3,0,0,1,7,5,13,19,10,0,0
"E00176725",126,0,0,5,0,0,1,1,0,2,1,1,0,3,16,3,9,5,6,1,19,3,6,14,24,11,0,0
"E00176726",124,0,0,4,0,0,0,1,0,2,1,0,1,4,13,10,23,3,1,2,9,6,8,16,15,9,0,0
"E00176727",127,0,0,5,1,1,0,0,1,1,1,0,0,5,9,5,17,0,3,6,9,14,5,19,29,1,0,0
"E00176728",201,0,0,7,0,2,0,1,1,1,2,0,1,46,12,7,13,1,5,5,0,25,51,9,13,6,0,0
"E00176729",121,0,0,9,1,0,1,1,2,4,0,1,0,14,16,6,7,1,16,4,3,8,8,4,16,8,0,0
"E00176730",73,0,1,8,4,0,0,2,2,0,0,1,2,5,6,1,1,1,4,0,3,3,6,7,23,1,0,0
"E00176731",46,0,0,2,0,0,0,0,0,0,2,0,1,4,8,5,6,2,1,0,1,6,1,2,5,2,0,0
"E00176732",124,0,0,7,2,0,0,0,0,1,4,1,0,4,18,7,26,1,2,1,5,15,2,10,19,6,0,0
"E00176733",62,0,0,2,1,0,0,1,0,0,0,0,3,2,16,5,8,0,0,3,1,11,0,5,2,4,0,0
"E00176734",74,0,0,2,0,0,0,0,0,1,1,1,0,3,14,1,5,4,2,0,7,7,2,9,14,3,0,0
"E00176735",114,0,0,4,0,0,0,2,2,0,0,0,1,2,15,4,33,5,6,2,11,2,7,6,8,8,0,0
"E00176736",155,0,0,1,1,0,0,0,0,0,0,0,0,5,26,4,22,11,9,1,21,5,8,17,13,12,0,0
"E00176737",127,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,16,6,7,5,7,8,7,28,17,9,0,0
"E00176738",30,0,0,1,0,0,0,0,1,0,0,0,1,1,10,1,4,2,2,0,0,1,0,1,3,3,0,0
"E00176739",153,0,1,7,1,0,1,3,1,1,0,1,0,3,31,3,25,7,8,0,19,6,10,10,18,4,0,0
"E00176740",87,0,0,4,0,0,0,2,0,0,2,0,0,0,16,1,28,3,0,1,7,2,1,14,3,7,0,0
