"GeographyCode","KS104EW0001","KS104EW0002","KS104EW0003","KS104EW0004","KS104EW0005","KS104EW0006","KS104EW0007","KS104EW0008","KS104EW0009","KS104EW0010","KS104EW0011","KS104EW0012","KS104EW0013","KS104EW0014","KS104EW0015"
"E00034007",179,56,16,73,1,2,12,19,31.2849162011173,8.93854748603352,40.7821229050279,0.558659217877095,1.11731843575419,6.70391061452514,10.6145251396648
"E00034008",244,76,20,102,3,5,22,16,31.1475409836066,8.19672131147541,41.8032786885246,1.22950819672131,2.04918032786885,9.01639344262295,6.55737704918033
"E00034009",199,70,10,64,3,5,21,26,35.1758793969849,5.0251256281407,32.1608040201005,1.50753768844221,2.51256281407035,10.5527638190955,13.0653266331658
"E00034010",181,44,16,64,4,5,19,29,24.3093922651934,8.83977900552486,35.3591160220994,2.20994475138122,2.76243093922652,10.4972375690608,16.0220994475138
"E00034011",274,136,36,67,1,3,19,12,49.6350364963504,13.1386861313869,24.4525547445255,0.364963503649635,1.09489051094891,6.93430656934307,4.37956204379562
"E00034012",228,70,19,96,3,14,16,10,30.7017543859649,8.33333333333333,42.1052631578947,1.31578947368421,6.14035087719298,7.01754385964912,4.3859649122807
"E00034013",226,54,36,79,3,9,27,18,23.8938053097345,15.929203539823,34.9557522123894,1.32743362831858,3.98230088495575,11.9469026548673,7.9646017699115
"E00034014",213,64,22,70,1,3,21,32,30.0469483568075,10.3286384976526,32.8638497652582,0.469483568075117,1.40845070422535,9.85915492957746,15.0234741784038
"E00034015",209,56,14,74,0,14,26,25,26.7942583732057,6.69856459330144,35.4066985645933,0,6.69856459330144,12.4401913875598,11.9617224880383
"E00034016",212,64,18,84,3,6,13,24,30.188679245283,8.49056603773585,39.622641509434,1.41509433962264,2.83018867924528,6.13207547169811,11.3207547169811
"E00034017",266,120,26,95,1,4,12,8,45.1127819548872,9.77443609022556,35.7142857142857,0.37593984962406,1.50375939849624,4.51127819548872,3.00751879699248
"E00034019",225,66,26,81,3,2,26,21,29.3333333333333,11.5555555555556,36,1.33333333333333,0.888888888888889,11.5555555555556,9.33333333333333
"E00034020",245,88,46,72,1,5,19,14,35.9183673469388,18.7755102040816,29.3877551020408,0.408163265306122,2.04081632653061,7.75510204081633,5.71428571428571
"E00034021",241,98,30,73,3,2,16,19,40.6639004149378,12.448132780083,30.2904564315353,1.2448132780083,0.829875518672199,6.63900414937759,7.88381742738589
"E00034022",274,104,36,86,0,5,21,22,37.956204379562,13.1386861313869,31.3868613138686,0,1.82481751824817,7.66423357664234,8.02919708029197
"E00034023",187,38,18,72,12,5,24,18,20.3208556149733,9.62566844919786,38.5026737967914,6.41711229946524,2.67379679144385,12.8342245989305,9.62566844919786
"E00034024",228,58,28,104,2,7,20,9,25.4385964912281,12.280701754386,45.6140350877193,0.87719298245614,3.07017543859649,8.7719298245614,3.94736842105263
"E00034025",291,60,28,122,4,12,37,28,20.6185567010309,9.62199312714777,41.9243986254296,1.3745704467354,4.12371134020619,12.7147766323024,9.62199312714777
"E00034026",214,54,32,87,2,11,22,6,25.2336448598131,14.9532710280374,40.6542056074766,0.934579439252336,5.14018691588785,10.2803738317757,2.80373831775701
"E00034027",172,36,42,61,3,6,17,7,20.9302325581395,24.4186046511628,35.4651162790698,1.74418604651163,3.48837209302326,9.88372093023256,4.06976744186047
"E00034028",238,58,28,90,3,14,24,21,24.3697478991597,11.7647058823529,37.8151260504202,1.26050420168067,5.88235294117647,10.0840336134454,8.82352941176471
"E00034029",296,98,40,100,3,10,27,18,33.1081081081081,13.5135135135135,33.7837837837838,1.01351351351351,3.37837837837838,9.12162162162162,6.08108108108108
"E00034030",208,72,30,70,3,7,17,9,34.6153846153846,14.4230769230769,33.6538461538462,1.44230769230769,3.36538461538462,8.17307692307692,4.32692307692308
"E00034031",196,66,20,74,10,11,7,8,33.6734693877551,10.2040816326531,37.7551020408163,5.10204081632653,5.61224489795918,3.57142857142857,4.08163265306122
"E00034032",261,132,16,73,5,7,11,17,50.5747126436782,6.13026819923372,27.9693486590038,1.91570881226054,2.68199233716475,4.21455938697318,6.51340996168582
"E00034033",201,94,22,60,0,1,12,12,46.7661691542289,10.9452736318408,29.8507462686567,0,0.497512437810945,5.97014925373134,5.97014925373134
"E00034034",252,86,20,92,8,8,26,12,34.1269841269841,7.93650793650794,36.5079365079365,3.17460317460317,3.17460317460317,10.3174603174603,4.76190476190476
"E00034035",254,88,38,90,2,7,18,11,34.6456692913386,14.9606299212598,35.4330708661417,0.78740157480315,2.75590551181102,7.08661417322835,4.33070866141732
"E00034036",263,124,20,83,0,3,18,15,47.148288973384,7.60456273764259,31.5589353612167,0,1.14068441064639,6.84410646387833,5.70342205323194
"E00034037",264,122,20,75,0,6,19,22,46.2121212121212,7.57575757575758,28.4090909090909,0,2.27272727272727,7.1969696969697,8.33333333333333
"E00034038",280,110,22,100,4,12,22,10,39.2857142857143,7.85714285714286,35.7142857142857,1.42857142857143,4.28571428571429,7.85714285714286,3.57142857142857
"E00034039",262,88,38,84,1,9,17,25,33.587786259542,14.5038167938931,32.0610687022901,0.381679389312977,3.43511450381679,6.48854961832061,9.54198473282443
"E00034040",218,88,36,73,1,5,8,7,40.3669724770642,16.5137614678899,33.4862385321101,0.458715596330275,2.29357798165138,3.6697247706422,3.21100917431193
"E00034041",257,116,24,69,5,1,12,30,45.136186770428,9.33852140077821,26.8482490272374,1.94552529182879,0.389105058365759,4.66926070038911,11.6731517509728
"E00034042",244,94,24,78,2,6,17,23,38.5245901639344,9.83606557377049,31.9672131147541,0.819672131147541,2.45901639344262,6.9672131147541,9.42622950819672
"E00034043",270,76,22,92,11,13,35,21,28.1481481481481,8.14814814814815,34.0740740740741,4.07407407407407,4.81481481481481,12.962962962963,7.77777777777778
"E00034044",271,100,24,102,6,5,19,15,36.90036900369,8.85608856088561,37.6383763837638,2.2140221402214,1.8450184501845,7.01107011070111,5.53505535055351
"E00034045",257,60,52,92,3,7,23,20,23.3463035019455,20.2334630350195,35.7976653696498,1.16731517509728,2.72373540856031,8.94941634241245,7.78210116731517
"E00034046",230,76,22,81,1,13,23,14,33.0434782608696,9.56521739130435,35.2173913043478,0.434782608695652,5.65217391304348,10,6.08695652173913
"E00034047",222,66,44,63,1,6,28,14,29.7297297297297,19.8198198198198,28.3783783783784,0.45045045045045,2.7027027027027,12.6126126126126,6.30630630630631
"E00034048",222,88,26,59,5,7,16,21,39.6396396396396,11.7117117117117,26.5765765765766,2.25225225225225,3.15315315315315,7.20720720720721,9.45945945945946
"E00034049",229,98,26,58,2,8,17,20,42.7947598253275,11.353711790393,25.3275109170306,0.873362445414847,3.49344978165939,7.4235807860262,8.73362445414847
"E00034050",249,78,36,99,5,4,21,6,31.3253012048193,14.4578313253012,39.7590361445783,2.00803212851406,1.60642570281124,8.43373493975904,2.40963855421687
"E00034051",166,46,38,57,0,3,13,9,27.710843373494,22.8915662650602,34.3373493975904,0,1.80722891566265,7.83132530120482,5.42168674698795
"E00034052",208,60,36,72,1,8,16,15,28.8461538461538,17.3076923076923,34.6153846153846,0.480769230769231,3.84615384615385,7.69230769230769,7.21153846153846
"E00034053",277,94,34,110,0,6,21,12,33.9350180505415,12.2743682310469,39.7111913357401,0,2.16606498194946,7.5812274368231,4.33212996389892
"E00034054",259,96,32,93,5,7,13,13,37.0656370656371,12.3552123552124,35.9073359073359,1.93050193050193,2.7027027027027,5.01930501930502,5.01930501930502
"E00034055",275,68,24,124,6,15,29,9,24.7272727272727,8.72727272727273,45.0909090909091,2.18181818181818,5.45454545454545,10.5454545454545,3.27272727272727
"E00034056",195,30,38,85,0,10,21,11,15.3846153846154,19.4871794871795,43.5897435897436,0,5.12820512820513,10.7692307692308,5.64102564102564
"E00034057",178,38,38,63,2,8,18,11,21.3483146067416,21.3483146067416,35.3932584269663,1.12359550561798,4.49438202247191,10.1123595505618,6.17977528089888
"E00034058",230,30,36,104,2,9,29,20,13.0434782608696,15.6521739130435,45.2173913043478,0.869565217391304,3.91304347826087,12.6086956521739,8.69565217391304
"E00034059",331,96,40,126,8,12,30,19,29.0030211480363,12.0845921450151,38.0664652567976,2.41691842900302,3.62537764350453,9.06344410876133,5.74018126888217
"E00034061",284,92,40,106,1,10,20,15,32.3943661971831,14.0845070422535,37.3239436619718,0.352112676056338,3.52112676056338,7.04225352112676,5.28169014084507
"E00034062",417,64,16,290,5,7,19,16,15.347721822542,3.83693045563549,69.5443645083933,1.19904076738609,1.67865707434053,4.55635491606715,3.83693045563549
"E00034063",432,44,18,344,4,2,10,10,10.1851851851852,4.16666666666667,79.6296296296296,0.925925925925926,0.462962962962963,2.31481481481481,2.31481481481481
"E00034064",469,36,12,392,10,2,10,7,7.67590618336887,2.55863539445629,83.5820895522388,2.13219616204691,0.426439232409382,2.13219616204691,1.49253731343284
"E00034065",248,110,20,72,6,6,12,22,44.3548387096774,8.06451612903226,29.0322580645161,2.41935483870968,2.41935483870968,4.83870967741935,8.87096774193548
"E00034066",234,60,32,87,5,8,17,25,25.6410256410256,13.6752136752137,37.1794871794872,2.13675213675214,3.41880341880342,7.26495726495727,10.6837606837607
"E00034067",249,74,48,88,0,12,10,17,29.718875502008,19.2771084337349,35.3413654618474,0,4.81927710843374,4.01606425702811,6.82730923694779
"E00034068",247,46,28,123,6,7,21,16,18.6234817813765,11.336032388664,49.7975708502024,2.42914979757085,2.83400809716599,8.50202429149797,6.47773279352227
"E00034069",371,66,14,237,12,9,23,10,17.7897574123989,3.77358490566038,63.8814016172507,3.23450134770889,2.42587601078167,6.19946091644205,2.69541778975741
"E00034070",273,64,26,136,14,12,14,7,23.4432234432234,9.52380952380952,49.8168498168498,5.12820512820513,4.3956043956044,5.12820512820513,2.56410256410256
"E00034071",317,72,36,152,1,10,28,18,22.7129337539432,11.3564668769716,47.9495268138801,0.315457413249211,3.15457413249211,8.83280757097792,5.6782334384858
"E00034072",251,56,22,95,2,12,31,33,22.3107569721116,8.76494023904383,37.8486055776892,0.796812749003984,4.7808764940239,12.3505976095618,13.1474103585657
"E00034073",233,36,20,150,9,4,9,5,15.450643776824,8.58369098712446,64.3776824034335,3.86266094420601,1.71673819742489,3.86266094420601,2.14592274678112
"E00034074",269,58,38,125,5,6,21,16,21.5613382899628,14.1263940520446,46.4684014869888,1.85873605947955,2.23048327137546,7.80669144981413,5.94795539033457
"E00034075",210,52,24,87,2,4,21,20,24.7619047619048,11.4285714285714,41.4285714285714,0.952380952380952,1.9047619047619,10,9.52380952380952
"E00034076",246,44,20,132,11,5,16,18,17.8861788617886,8.13008130081301,53.6585365853659,4.47154471544715,2.03252032520325,6.50406504065041,7.31707317073171
"E00034077",203,34,20,107,2,8,15,17,16.7487684729064,9.85221674876847,52.7093596059113,0.985221674876847,3.94088669950739,7.38916256157635,8.3743842364532
"E00034078",219,20,32,119,1,9,21,17,9.1324200913242,14.6118721461187,54.337899543379,0.45662100456621,4.10958904109589,9.58904109589041,7.76255707762557
"E00034079",248,32,30,144,3,6,23,10,12.9032258064516,12.0967741935484,58.0645161290323,1.20967741935484,2.41935483870968,9.2741935483871,4.03225806451613
"E00034080",207,38,22,120,5,3,9,10,18.3574879227053,10.6280193236715,57.9710144927536,2.41545893719807,1.44927536231884,4.34782608695652,4.83091787439614
"E00034081",326,40,42,192,1,6,26,19,12.2699386503067,12.8834355828221,58.8957055214724,0.306748466257669,1.84049079754601,7.97546012269939,5.8282208588957
"E00034082",194,42,28,87,1,6,14,16,21.6494845360825,14.4329896907216,44.8453608247423,0.515463917525773,3.09278350515464,7.21649484536082,8.24742268041237
"E00034083",224,48,26,125,3,6,7,9,21.4285714285714,11.6071428571429,55.8035714285714,1.33928571428571,2.67857142857143,3.125,4.01785714285714
"E00034084",217,38,10,138,6,11,7,7,17.5115207373272,4.60829493087558,63.594470046083,2.76497695852535,5.06912442396313,3.2258064516129,3.2258064516129
"E00034085",220,44,28,110,4,4,21,9,20,12.7272727272727,50,1.81818181818182,1.81818181818182,9.54545454545455,4.09090909090909
"E00034086",122,30,10,63,1,2,9,7,24.5901639344262,8.19672131147541,51.6393442622951,0.819672131147541,1.63934426229508,7.37704918032787,5.73770491803279
"E00034087",229,22,24,162,3,5,4,9,9.60698689956332,10.4803493449782,70.7423580786026,1.31004366812227,2.18340611353712,1.74672489082969,3.93013100436681
"E00034088",243,42,34,121,3,8,27,8,17.2839506172839,13.9917695473251,49.7942386831276,1.23456790123457,3.29218106995885,11.1111111111111,3.29218106995885
"E00034089",271,40,28,181,3,4,8,7,14.760147601476,10.3321033210332,66.789667896679,1.1070110701107,1.4760147601476,2.9520295202952,2.5830258302583
"E00034090",283,48,8,191,3,5,11,17,16.9611307420495,2.82685512367491,67.4911660777385,1.06007067137809,1.76678445229682,3.886925795053,6.00706713780919
"E00034091",207,38,6,141,4,2,8,8,18.3574879227053,2.89855072463768,68.1159420289855,1.93236714975845,0.966183574879227,3.86473429951691,3.86473429951691
"E00034092",207,34,4,148,7,3,4,7,16.4251207729469,1.93236714975845,71.4975845410628,3.38164251207729,1.44927536231884,1.93236714975845,3.38164251207729
"E00034093",350,50,22,253,3,4,9,9,14.2857142857143,6.28571428571429,72.2857142857143,0.857142857142857,1.14285714285714,2.57142857142857,2.57142857142857
"E00034094",380,42,16,277,6,8,16,15,11.0526315789474,4.21052631578947,72.8947368421053,1.57894736842105,2.10526315789474,4.21052631578947,3.94736842105263
"E00034095",224,40,38,98,2,6,23,17,17.8571428571429,16.9642857142857,43.75,0.892857142857143,2.67857142857143,10.2678571428571,7.58928571428571
"E00034096",317,44,22,212,5,6,15,13,13.8801261829653,6.94006309148265,66.8769716088328,1.57728706624606,1.89274447949527,4.73186119873817,4.10094637223975
"E00034097",314,54,20,215,2,5,6,12,17.1974522292994,6.36942675159236,68.4713375796178,0.636942675159236,1.59235668789809,1.91082802547771,3.82165605095541
"E00034098",309,44,34,201,6,3,9,12,14.2394822006472,11.0032362459547,65.0485436893204,1.94174757281553,0.970873786407767,2.9126213592233,3.88349514563107
"E00034099",301,52,6,218,3,4,8,10,17.2757475083056,1.99335548172757,72.4252491694352,0.996677740863787,1.32890365448505,2.6578073089701,3.32225913621263
"E00034100",270,78,34,124,3,6,16,9,28.8888888888889,12.5925925925926,45.9259259259259,1.11111111111111,2.22222222222222,5.92592592592593,3.33333333333333
"E00034101",240,50,44,90,3,7,28,18,20.8333333333333,18.3333333333333,37.5,1.25,2.91666666666667,11.6666666666667,7.5
"E00034102",215,44,32,98,2,8,15,16,20.4651162790698,14.8837209302326,45.5813953488372,0.930232558139535,3.72093023255814,6.97674418604651,7.44186046511628
"E00034104",274,94,24,106,2,3,28,17,34.3065693430657,8.75912408759124,38.6861313868613,0.72992700729927,1.09489051094891,10.2189781021898,6.2043795620438
"E00034105",302,54,18,187,7,11,15,10,17.8807947019868,5.96026490066225,61.9205298013245,2.31788079470199,3.64238410596026,4.96688741721854,3.3112582781457
"E00034106",182,64,32,68,1,3,11,3,35.1648351648352,17.5824175824176,37.3626373626374,0.549450549450549,1.64835164835165,6.04395604395604,1.64835164835165
"E00034107",276,74,22,146,4,8,14,8,26.8115942028986,7.97101449275362,52.8985507246377,1.44927536231884,2.89855072463768,5.07246376811594,2.89855072463768
"E00034108",165,24,10,78,1,5,19,28,14.5454545454545,6.06060606060606,47.2727272727273,0.606060606060606,3.03030303030303,11.5151515151515,16.969696969697
"E00034109",153,28,32,64,1,8,13,7,18.3006535947712,20.9150326797386,41.8300653594771,0.65359477124183,5.22875816993464,8.49673202614379,4.57516339869281
"E00034110",267,74,42,115,3,6,14,13,27.7153558052434,15.7303370786517,43.0711610486891,1.12359550561798,2.24719101123596,5.2434456928839,4.8689138576779
"E00034111",210,60,12,94,6,6,17,15,28.5714285714286,5.71428571428571,44.7619047619048,2.85714285714286,2.85714285714286,8.09523809523809,7.14285714285714
"E00034113",247,78,20,117,0,5,11,16,31.5789473684211,8.09716599190283,47.3684210526316,0,2.02429149797571,4.45344129554656,6.47773279352227
"E00034114",263,92,16,108,3,11,17,16,34.9809885931559,6.08365019011407,41.06463878327,1.14068441064639,4.18250950570342,6.4638783269962,6.08365019011407
"E00034115",228,68,36,78,4,3,24,15,29.8245614035088,15.7894736842105,34.2105263157895,1.75438596491228,1.31578947368421,10.5263157894737,6.57894736842105
"E00034116",254,66,34,103,1,13,20,17,25.9842519685039,13.3858267716535,40.5511811023622,0.393700787401575,5.11811023622047,7.8740157480315,6.69291338582677
"E00034117",222,74,18,89,1,8,17,15,33.3333333333333,8.10810810810811,40.0900900900901,0.45045045045045,3.6036036036036,7.65765765765766,6.75675675675676
"E00034118",165,68,12,58,2,3,13,9,41.2121212121212,7.27272727272727,35.1515151515151,1.21212121212121,1.81818181818182,7.87878787878788,5.45454545454545
"E00034119",239,70,28,90,4,7,18,22,29.2887029288703,11.7154811715481,37.6569037656904,1.67364016736402,2.92887029288703,7.53138075313808,9.20502092050209
"E00034120",213,54,20,90,8,10,13,18,25.3521126760563,9.38967136150235,42.2535211267606,3.75586854460094,4.69483568075117,6.10328638497653,8.45070422535211
"E00034121",228,94,20,82,1,3,13,15,41.2280701754386,8.7719298245614,35.9649122807018,0.43859649122807,1.31578947368421,5.70175438596491,6.57894736842105
"E00034122",246,78,39,85,2,4,20,18,31.7073170731707,15.8536585365854,34.5528455284553,0.813008130081301,1.6260162601626,8.13008130081301,7.31707317073171
"E00034123",247,48,32,123,2,3,27,12,19.4331983805668,12.9554655870445,49.7975708502024,0.809716599190283,1.21457489878543,10.9311740890688,4.8582995951417
"E00034124",239,62,32,96,2,5,21,21,25.9414225941423,13.3891213389121,40.1673640167364,0.836820083682008,2.09205020920502,8.78661087866109,8.78661087866109
"E00034125",221,62,24,91,4,8,12,20,28.0542986425339,10.8597285067873,41.1764705882353,1.80995475113122,3.61990950226244,5.42986425339367,9.04977375565611
"E00034126",307,140,36,99,1,6,14,11,45.6026058631922,11.7263843648208,32.2475570032573,0.325732899022801,1.95439739413681,4.56026058631922,3.58306188925081
"E00034127",267,104,38,92,0,4,20,9,38.9513108614232,14.2322097378277,34.4569288389513,0,1.49812734082397,7.49063670411985,3.37078651685393
"E00034130",233,70,24,93,2,3,20,21,30.0429184549356,10.3004291845494,39.9141630901288,0.858369098712446,1.28755364806867,8.58369098712446,9.01287553648069
